Date,AGG,EEM,EWJ,FEZ,GC=F,HG=F,IWM,LQD,SHY,TIP,TLT,VNQ,XLE,XLF,^GSPC,^IRX,^NDX
2004-03-12,51.42572021484375,12.150455474853516,27.578006744384766,17.214046478271484,395.29998779296875,1.309000015258789,43.39060974121094,46.62717056274414,54.52419662475586,53.3073616027832,43.569671630859375,,7.882360458374023,15.361804962158203,1120.5699462890625,0.9319999814033508,1431.4000244140625
2004-03-19,51.430667877197266,12.146855354309082,28.822551727294922,16.743452072143555,412.5,1.378999948501587,42.43879699707031,46.647586822509766,54.53732681274414,53.578147888183594,43.64207077026367,,7.921257019042969,15.290388107299805,1109.780029296875,0.9169999957084656,1398.5799560546875
2004-03-26,51.391170501708984,12.177820205688477,30.632793426513672,16.627944946289062,422.1000061035156,1.3524999618530273,42.70363998413086,46.39422607421875,54.53732681274414,53.62324905395508,43.32836151123047,,7.683183670043945,15.118167877197266,1108.06005859375,0.921999990940094,1415.3900146484375
2004-04-02,50.8961296081543,12.87069320678711,31.339937210083008,17.500490188598633,421.6000061035156,1.3519999980926514,45.022056579589844,45.774757385253906,54.27402877807617,52.812007904052734,42.010032653808594,,7.880676746368408,15.446940422058105,1141.81005859375,0.9269999861717224,1490.300048828125
2004-04-09,50.633697509765625,12.99673080444336,30.887374877929688,17.19310188293457,419.8999938964844,1.3125,44.5396728515625,45.815773010253906,54.30034255981445,52.32823944091797,41.690269470214844,,7.991601943969727,15.410412788391113,1139.3199462890625,0.9129999876022339,1485.510009765625
2004-04-16,50.44559097290039,12.741050720214844,30.349952697753906,17.074125289916992,401.0,1.3504999876022339,43.47394561767578,45.25790023803711,54.188533782958984,52.121578216552734,40.9683837890625,,8.262128829956055,15.065990447998047,1134.6099853515625,0.9169999957084656,1449.06005859375
2004-04-23,50.1831169128418,12.647417068481445,30.349952697753906,17.06916046142578,395.1000061035156,1.2430000305175781,44.031124114990234,44.9707145690918,53.97130584716797,51.128875732421875,40.71644592285156,,8.143097877502441,14.935528755187988,1140.5999755859375,0.9520000219345093,1497.010009765625
2004-04-30,49.90092468261719,11.401406288146973,28.68113136291504,16.568449020385742,387.0,1.2094999551773071,41.54818344116211,44.71232986450195,53.951507568359375,51.02806854248047,40.52267837524414,,8.072754859924316,14.674592018127441,1107.300048828125,0.9520000219345093,1401.3599853515625
2004-05-07,49.27532958984375,11.26672077178955,27.71942901611328,16.20653533935547,378.70001220703125,1.1924999952316284,40.70307159423828,43.778289794921875,53.70505142211914,50.589290618896484,39.55235290527344,,8.051114082336426,14.33017635345459,1098.699951171875,1.0369999408721924,1406.18994140625
2004-05-14,49.2555046081543,10.72581958770752,25.96575927734375,16.04293441772461,377.0,1.1759999990463257,40.44130325317383,43.5888671875,53.810523986816406,51.0858039855957,39.5474739074707,,8.075461387634277,14.481502532958984,1095.699951171875,0.968999981880188,1399.8499755859375
2004-05-21,49.49872589111328,11.006715774536133,27.23859405517578,16.122257232666016,384.79998779296875,1.2200000286102295,40.6806640625,43.922447204589844,53.83028030395508,51.617801666259766,39.756561279296875,,7.875268936157227,14.559789657592773,1093.56005859375,1.003999948501587,1408.1700439453125
2004-05-28,49.71220779418945,11.534649848937988,28.256851196289062,16.920433044433594,394.0,1.277999997138977,42.4418830871582,44.47840881347656,53.94890594482422,52.05862045288086,40.418094635009766,,8.048408508300781,14.925086975097656,1120.6800537109375,1.0520000457763672,1466.219970703125
2004-06-04,49.551395416259766,11.365392684936523,27.804298400878906,17.153451919555664,390.8999938964844,1.2335000038146973,42.404483795166016,44.08390808105469,53.76669692993164,51.5924186706543,39.7940788269043,,8.029476165771484,14.945959091186523,1122.5,1.1770000457763672,1455.0400390625
2004-06-11,49.4467658996582,11.345223426818848,28.93568992614746,17.074125289916992,385.8999938964844,1.1759999990463257,42.51666259765625,43.97639846801758,53.70066452026367,51.316978454589844,39.78429412841797,,8.1809720993042,15.055557250976562,1136.469970703125,1.2669999599456787,1481.27001953125
2004-06-18,49.755584716796875,10.962057113647461,28.90742301940918,17.307132720947266,395.1000061035156,1.1950000524520874,42.5615348815918,44.2864990234375,53.73370361328125,51.668907165527344,40.321372985839844,,8.479732513427734,14.959625244140625,1135.02001953125,1.246999979019165,1464.6500244140625
2004-06-25,49.934837341308594,11.487832069396973,29.727680206298828,17.2456111907959,402.8999938964844,1.2094999551773071,43.716495513916016,44.451961517333984,53.865760803222656,51.68932342529297,40.5899658203125,,8.561213493347168,15.00158977508545,1134.4300537109375,1.2719999551773071,1498.3800048828125
2004-07-02,50.45751953125,11.495037078857422,29.331687927246094,17.40192985534668,398.29998779296875,1.2200000286102295,43.566505432128906,45.06855010986328,54.09505844116211,52.70824432373047,41.35173797607422,,8.5938081741333,14.928156852722168,1125.3800048828125,1.2630000114440918,1481.18994140625
2004-07-09,50.29766082763672,11.416532516479492,28.850845336914062,17.482616424560547,407.5,1.281000018119812,42.23551559448242,45.04364013671875,54.108238220214844,52.44713592529297,41.3664665222168,,8.672574043273926,14.681629180908203,1112.81005859375,1.246999979019165,1440.0
2004-07-16,50.66236114501953,11.394204139709473,28.624549865722656,17.028779983520508,406.6000061035156,1.3135000467300415,41.429405212402344,45.413124084472656,54.17441177368164,52.67245864868164,41.910614013671875,,8.868138313293457,14.566227912902832,1101.3900146484375,1.312000036239624,1392.1700439453125
2004-07-23,50.55747985839844,11.098902702331543,27.691150665283203,16.287525177001953,390.5,1.246999979019165,40.35714340209961,45.213890075683594,54.04877853393555,52.482940673828125,41.64592361450195,,8.648126602172852,14.45607852935791,1086.199951171875,1.3380000591278076,1375.47998046875
2004-07-30,50.53746032714844,11.217741012573242,27.83257293701172,16.51948356628418,391.0,1.3079999685287476,41.241947174072266,45.23048782348633,54.08845138549805,52.40614700317383,41.46940612792969,,8.813815116882324,14.671137809753418,1101.719970703125,1.4119999408721924,1400.3900146484375
2004-08-06,51.0648078918457,11.03264331817627,26.72945785522461,16.191713333129883,399.79998779296875,1.281999945640564,38.891170501708984,45.88618850708008,54.36208724975586,53.26078414916992,42.532470703125,,8.400962829589844,14.340679168701172,1063.969970703125,1.406000018119812,1315.300048828125
2004-08-13,51.2050895690918,11.03840160369873,26.701168060302734,16.201805114746094,398.8999938964844,1.3209999799728394,38.748695373535156,45.95705032348633,54.37529754638672,53.74473190307617,42.640724182128906,,8.45528507232666,14.429855346679688,1064.800048828125,1.4010000228881836,1307.8199462890625
2004-08-20,51.14997482299805,11.466225624084473,27.917423248291016,16.559823989868164,413.20001220703125,1.2714999914169312,40.87453079223633,46.02375411987305,54.401817321777344,53.58513641357422,42.59151840209961,,8.534053802490234,15.00158977508545,1098.3499755859375,1.4539999961853027,1366.72998046875
2004-08-27,51.30536651611328,11.626118659973145,28.1720027923584,16.54973793029785,403.29998779296875,1.2610000371932983,41.1519775390625,46.24885940551758,54.395179748535156,53.36885452270508,42.72932815551758,,8.574796676635742,15.158951759338379,1107.77001953125,1.5219999551773071,1388.56005859375
2004-09-03,51.3092041015625,11.729117393493652,27.606292724609375,16.7716064453125,400.5,1.2404999732971191,41.598148345947266,45.974082946777344,54.34327697753906,53.47873306274414,42.821353912353516,,8.919744491577148,15.25336742401123,1113.6300048828125,1.6119999885559082,1371.8199462890625
2004-09-10,51.52040100097656,11.960311889648438,28.05885124206543,17.139711380004883,401.8999938964844,1.281000018119812,42.63669204711914,46.50135803222656,54.44279479980469,53.49941635131836,43.038753509521484,,8.995790481567383,15.37924861907959,1123.9200439453125,1.6230000257492065,1413.0
2004-09-17,51.53546905517578,12.2440824508667,27.747722625732422,17.240575790405273,405.79998779296875,1.3020000457763672,42.90289306640625,46.76503372192383,54.456085205078125,53.49421310424805,43.443965911865234,,9.249818801879883,15.41511058807373,1128.550048828125,1.6679999828338623,1426.300048828125
2004-09-24,51.771766662597656,12.216718673706055,27.097171783447266,17.10625457763672,408.1000061035156,1.3619999885559082,42.34254455566406,46.99934005737305,54.41624450683594,53.70616912841797,44.19009780883789,,9.440703392028809,15.009040832519531,1110.1099853515625,1.690999984741211,1399.050048828125
2004-10-01,51.528621673583984,12.661825180053711,28.05885124206543,17.62830924987793,419.5,1.4079999923706055,43.86457443237305,46.56208419799805,54.39765167236328,53.607948303222656,43.389198303222656,20.192459106445312,9.661588668823242,15.26218032836914,1131.5,1.656999945640564,1452.93994140625
2004-10-08,51.69508361816406,12.72664737701416,28.1720027923584,17.73475456237793,423.1000061035156,1.4735000133514404,43.0678596496582,46.94438552856445,54.484012603759766,53.78886413574219,43.63728332519531,20.25952911376953,9.8688383102417,15.214715957641602,1122.1400146484375,1.656999945640564,1430.9599609375
2004-10-15,51.92205810546875,12.41478157043457,27.606292724609375,17.613101959228516,418.70001220703125,1.315999984741211,42.69956970214844,47.17546463012695,54.5704345703125,54.135223388671875,43.99452590942383,20.66590690612793,9.587959289550781,14.798089981079102,1108.199951171875,1.7120000123977661,1430.97998046875
2004-10-22,52.0783576965332,12.496167182922363,27.521442413330078,17.749956130981445,424.6000061035156,1.309499979019165,42.46281433105469,47.32244873046875,54.59035110473633,54.538455963134766,44.5650749206543,20.610681533813477,9.675219535827637,14.450023651123047,1095.739990234375,1.8070000410079956,1438.25
2004-10-29,52.06827163696289,12.777783393859863,28.087133407592773,18.332836151123047,428.5,1.347499966621399,43.6653938293457,47.32244873046875,54.596946716308594,54.450592041015625,44.37657928466797,20.949975967407227,9.58250904083252,15.088143348693848,1130.199951171875,1.8669999837875366,1486.719970703125
2004-11-05,51.84524154663086,13.338852882385254,29.020551681518555,18.98667335510254,433.6000061035156,1.378499984741211,45.29266357421875,47.103580474853516,54.395999908447266,54.21657943725586,43.74684143066406,20.902624130249023,9.743398666381836,15.515310287475586,1166.1700439453125,1.9819999933242798,1525.239990234375
2004-11-12,51.830108642578125,13.666563987731934,28.90742301940918,19.240102767944336,437.8999938964844,1.4279999732971191,46.544097900390625,47.11198806762695,54.369300842285156,54.226924896240234,43.776737213134766,21.77850341796875,9.789755821228027,15.731539726257324,1184.1700439453125,2.0360000133514404,1558.4100341796875
2004-11-19,51.850341796875,13.655755996704102,29.161983489990234,19.088048934936523,446.79998779296875,1.4819999933242798,46.0743408203125,47.1921501159668,54.3160514831543,54.522029876708984,43.971038818359375,21.155136108398438,9.920646667480469,15.446758270263672,1170.3399658203125,2.0959999561309814,1552.1099853515625
2004-11-26,51.79975128173828,14.109512329101562,29.331687927246094,19.584762573242188,449.29998779296875,1.4884999990463257,47.1641960144043,47.05718231201172,54.26280975341797,54.58938980102539,43.96605682373047,21.739051818847656,10.269696235656738,15.647150039672852,1182.6500244140625,2.1519999504089355,1578.260009765625
2004-12-03,51.88532257080078,14.199539184570312,29.755970001220703,19.807777404785156,456.0,1.434999942779541,47.968441009521484,46.831512451171875,54.41954040527344,54.50868606567383,43.741119384765625,22.307180404663086,9.814297676086426,15.831732749938965,1191.1700439453125,2.1670000553131104,1614.4000244140625
2004-12-10,52.05270767211914,13.6485595703125,28.48312759399414,19.559417724609375,433.8999938964844,1.4014999866485596,47.427268981933594,47.364871978759766,54.44617462158203,54.820159912109375,44.44645309448242,22.539962768554688,9.694311141967773,15.842281341552734,1188.0,2.2009999752044678,1605.1600341796875
2004-12-17,51.96650695800781,14.073493957519531,29.190258026123047,19.554346084594727,441.6000061035156,1.472499966621399,48.032318115234375,47.37335968017578,54.39279556274414,55.1057014465332,44.396446228027344,22.547853469848633,9.866371154785156,15.924772262573242,1194.199951171875,2.1519999504089355,1596.6099853515625
2004-12-24,52.154197692871094,14.488314628601074,29.991586685180664,20.28550910949707,441.8999938964844,1.4830000400543213,48.70203399658203,47.496124267578125,54.386146545410156,55.40154266357422,44.3163948059082,22.721364974975586,9.992264747619629,16.227251052856445,1210.1300048828125,2.1470000743865967,1613.77001953125
2004-12-31,52.09553909301758,14.715775489807129,31.01403045654297,20.331167221069336,437.5,1.4869999885559082,48.82269287109375,47.3953971862793,54.40886688232422,55.22813034057617,44.46498489379883,22.81414031982422,9.940262794494629,16.20071792602539,1211.9200439453125,2.181999921798706,1621.1199951171875
2005-01-07,52.044639587402344,13.959025382995605,29.93477439880371,19.773042678833008,418.8999938964844,1.4149999618530273,45.942325592041016,47.484622955322266,54.34206008911133,54.716651916503906,44.459983825683594,21.58772087097168,9.570788383483887,15.956613540649414,1186.18994140625,2.2769999504089355,1564.81005859375
2005-01-14,52.10567855834961,14.314797401428223,30.815216064453125,19.66140365600586,422.70001220703125,1.434000015258789,46.33064270019531,47.74384307861328,54.36872482299805,55.1446647644043,45.278526306152344,21.462656021118164,9.978583335876465,15.781502723693848,1184.52001953125,2.319999933242798,1561.1099853515625
2005-01-21,52.41607666015625,14.10701847076416,30.0767822265625,19.40772247314453,426.70001220703125,1.4765000343322754,45.8292350769043,47.86285400390625,54.45561981201172,55.19684600830078,45.700279235839844,21.644187927246094,9.962166786193848,15.675374031066895,1167.8699951171875,2.302000045776367,1503.6400146484375
2005-01-28,52.41607666015625,14.44748592376709,30.0767822265625,19.62081527709961,425.79998779296875,1.462499976158142,46.29671859741211,47.97755432128906,54.395511627197266,55.20207595825195,45.92121124267578,20.8857479095459,10.15648365020752,15.664754867553711,1171.3599853515625,2.4070000648498535,1499.4599609375
2005-02-04,52.59946060180664,15.025615692138672,30.048377990722656,20.178955078125,414.0,1.4179999828338623,47.797218322753906,48.13840866088867,54.40287399291992,55.3076286315918,46.699493408203125,21.603843688964844,10.687435150146484,16.13703727722168,1203.030029296875,2.421999931335449,1534.489990234375
2005-02-11,52.584136962890625,15.273492813110352,30.10516929626465,20.24998664855957,420.5,1.4674999713897705,47.7293586730957,48.18958282470703,54.40287399291992,55.76765823364258,46.77003479003906,21.950794219970703,11.062378883361816,16.2219295501709,1205.300048828125,2.49399995803833,1530.510009765625
2005-02-18,52.42084503173828,15.535221099853516,30.247190475463867,20.54934310913086,427.1000061035156,1.4945000410079956,47.333499908447266,47.78008270263672,54.30913543701172,55.412147521972656,45.79724884033203,21.970977783203125,11.508487701416016,15.808042526245117,1201.5899658203125,2.552000045776367,1515.4000244140625
2005-02-25,52.29326248168945,16.082000732421875,30.389188766479492,20.85377311706543,434.8999938964844,1.4889999628067017,47.90654373168945,47.79713821411133,54.282371520996094,55.229183197021484,45.86783218383789,21.58367919921875,12.088702201843262,15.898242950439453,1211.3699951171875,2.674999952316284,1526.9000244140625
2005-03-04,52.24091720581055,16.06815528869629,31.184425354003906,21.107473373413086,434.20001220703125,1.4919999837875366,48.51729965209961,47.68643569946289,54.29118728637695,55.333770751953125,45.76420974731445,22.128305435180664,12.293964385986328,16.025606155395508,1222.1199951171875,2.691999912261963,1520.5799560546875
2005-03-11,51.806007385253906,15.716753959655762,31.383237838745117,21.046588897705078,446.20001220703125,1.4809999465942383,47.15629959106445,47.1383056640625,54.19719696044922,54.62803268432617,44.712520599365234,21.3859920501709,11.713749885559082,15.754961013793945,1200.0799560546875,2.691999912261963,1505.6400146484375
2005-03-18,51.78549575805664,15.284431457519531,31.042417526245117,20.696491241455078,439.29998779296875,1.5075000524520874,46.67372131347656,46.85566329956055,54.217350006103516,54.97306442260742,44.83386993408203,21.54737091064453,12.021862030029297,15.454745292663574,1189.6500244140625,2.742000102996826,1484.4000244140625
2005-03-25,51.601322174072266,14.581633567810059,30.417593002319336,20.3355770111084,424.70001220703125,1.4594999551773071,46.24016571044922,46.63301467895508,54.163673400878906,54.52349090576172,44.631614685058594,21.0250186920166,11.541315078735352,14.990617752075195,1171.4200439453125,2.7699999809265137,1469.93994140625
2005-04-01,51.9517822265625,14.872525215148926,29.707569122314453,20.03053855895996,425.8999938964844,1.4924999475479126,46.06596755981445,46.971458435058594,54.291229248046875,55.13374710083008,45.3198356628418,21.16790771484375,12.0630521774292,14.937273979187012,1172.9200439453125,2.7269999980926514,1469.3499755859375
2005-04-08,51.85939407348633,15.18600845336914,30.048377990722656,20.3355770111084,426.8999938964844,1.5234999656677246,45.937217712402344,46.7135009765625,54.318145751953125,54.91353988647461,45.14221954345703,21.229145050048828,11.730790138244629,15.107986450195312,1181.199951171875,2.7119998931884766,1485.5999755859375
2005-04-15,52.40370178222656,14.238252639770508,28.59992027282715,19.695005416870117,424.8999938964844,1.4630000591278076,43.79372787475586,47.18644332885742,54.566925048828125,55.72610855102539,46.228248596191406,21.514921188354492,10.909740447998047,14.793234825134277,1142.6199951171875,2.7239999771118164,1408.5899658203125
2005-04-22,52.42424011230469,14.551736831665039,28.770328521728516,19.87801742553711,434.29998779296875,1.5019999742507935,44.44888687133789,47.39280319213867,54.506439208984375,56.07211685180664,46.42111587524414,21.69863510131836,11.544066429138184,14.798572540283203,1152.1199951171875,2.8580000400543213,1421.2099609375
2005-04-29,52.53720474243164,14.600590705871582,29.11114501953125,19.39505386352539,435.0,1.4980000257492065,43.64223098754883,47.6894645690918,54.54010772705078,56.0406608581543,46.913368225097656,22.376333236694336,11.13491153717041,15.17200756072998,1156.8499755859375,2.8369998931884766,1420.7900390625
2005-05-06,52.40015411376953,15.204233169555664,29.735973358154297,19.883106231689453,426.1000061035156,1.472000002861023,44.95256805419922,47.4339714050293,54.5333251953125,55.78224563598633,46.37858581542969,22.4130802154541,11.285938262939453,15.337385177612305,1171.3499755859375,2.802000045776367,1456.0
2005-05-13,52.678321838378906,14.539349555969238,28.59992027282715,19.389965057373047,420.20001220703125,1.4244999885559082,43.99822998046875,47.416683197021484,54.668182373046875,56.06118392944336,47.26481628417969,22.576385498046875,10.65436840057373,15.059974670410156,1154.050048828125,2.756999969482422,1470.6300048828125
2005-05-20,52.61136245727539,15.025615692138672,28.571535110473633,19.776348114013672,417.3999938964844,1.475000023841858,45.89934539794922,47.45552062988281,54.6276741027832,56.224334716796875,47.59077453613281,23.46229362487793,10.887779235839844,15.604113578796387,1189.280029296875,2.825000047683716,1528.06005859375
2005-05-27,52.82773208618164,15.193302154541016,28.85552978515625,20.0051212310791,419.79998779296875,1.4859999418258667,46.56208419799805,47.77922821044922,54.71531295776367,56.21907043457031,47.79450988769531,22.92339515686035,11.533076286315918,15.646797180175781,1198.780029296875,2.88700008392334,1549.800048828125
2005-06-03,53.19321060180664,15.276411056518555,28.88394546508789,19.583158493041992,423.70001220703125,1.5954999923706055,46.77416229248047,48.24680709838867,54.77606201171875,56.663352966308594,48.691505432128906,23.35205841064453,11.706077575683594,15.620121002197266,1196.02001953125,2.930000066757202,1544.47998046875
2005-06-10,53.03293991088867,15.419305801391602,28.91233253479004,19.68483543395996,427.3999938964844,1.6319999694824219,47.300559997558594,48.073490142822266,54.721961975097656,56.224029541015625,48.50750732421875,23.801145553588867,11.986163139343262,15.65746784210205,1198.1099853515625,2.937000036239624,1521.02001953125
2005-06-17,53.048431396484375,15.990145683288574,29.39514923095703,20.157644271850586,438.29998779296875,1.6894999742507935,48.48969650268555,47.85685348510742,54.762535095214844,56.192291259765625,48.22121047973633,24.458431243896484,12.626874923706055,15.900691986083984,1216.9599609375,2.9130001068115234,1538.1300048828125
2005-06-24,53.405113220214844,15.583343505859375,29.025949478149414,19.755794525146484,440.5,1.6755000352859497,47.22648239135742,48.45481872558594,54.8841438293457,56.63684844970703,49.274269104003906,24.058340072631836,12.378960609436035,15.728960037231445,1191.5699462890625,3.0,1500.1800537109375
2005-07-01,53.24583053588867,15.716753959655762,28.798730850219727,19.838552474975586,427.79998779296875,1.5364999771118164,48.57015609741211,48.34864807128906,54.73918533325195,56.384056091308594,48.8336296081543,24.43560218811035,12.51669692993164,15.830920219421387,1194.43994140625,3.0899999141693115,1490.530029296875
2005-07-08,53.11098098754883,15.920154571533203,29.054338455200195,20.122983932495117,422.8999938964844,1.625499963760376,50.080848693847656,48.326900482177734,54.77301788330078,55.957923889160156,48.54122543334961,25.12904930114746,12.737060546875,16.034847259521484,1211.8599853515625,3.0950000286102295,1533.27001953125
2005-07-15,53.0435905456543,16.348831176757812,29.025949478149414,20.536714553833008,420.70001220703125,1.628999948501587,50.10362243652344,48.12685012817383,54.745941162109375,55.377288818359375,48.202701568603516,24.96393394470215,12.497410774230957,16.29779052734375,1227.9200439453125,3.177999973297119,1577.8199462890625
2005-07-22,52.86726760864258,16.626602172851562,29.139545440673828,20.69186782836914,424.70001220703125,1.655500054359436,51.105690002441406,48.15293884277344,54.745941162109375,55.537086486816406,47.98725509643555,25.28176498413086,13.0538330078125,16.179738998413086,1233.6800537109375,3.2929999828338623,1600.760009765625
2005-07-29,52.88279342651367,16.86281394958496,29.11114501953125,20.883228302001953,429.8999938964844,1.6875,51.53841781616211,48.170345306396484,54.68504333496094,55.35593795776367,47.761539459228516,25.95870018005371,13.11168098449707,16.061674118041992,1234.1800537109375,3.3320000171661377,1605.1400146484375
2005-08-05,52.59721374511719,16.92842674255371,28.88394546508789,20.981483459472656,437.20001220703125,1.6890000104904175,50.080848693847656,47.99917221069336,54.63139343261719,55.12160873413086,47.19260025024414,24.736915588378906,13.3292875289917,15.90605640411377,1226.4200439453125,3.437000036239624,1601.5899658203125
2005-08-12,52.976993560791016,17.289304733276367,31.099225997924805,21.514162063598633,445.8999938964844,1.7374999523162842,49.73924255371094,48.27864074707031,54.74678421020508,55.54521560668945,48.0421142578125,24.48926544189453,13.819601058959961,15.943613052368164,1230.3900146484375,3.433000087738037,1591.75
2005-08-19,53.0394287109375,16.738149642944336,31.01403045654297,20.971134185791016,437.20001220703125,1.718500018119812,49.428016662597656,48.30047607421875,54.78750228881836,55.8454704284668,48.28413772583008,24.41497039794922,13.271441459655762,15.965079307556152,1219.7099609375,3.427999973297119,1573.719970703125
2005-08-26,53.148658752441406,16.73158836364746,31.41163444519043,20.536714553833008,437.3999938964844,1.7695000171661377,48.96493148803711,48.47077178955078,54.807891845703125,56.0653190612793,48.639408111572266,24.402576446533203,13.219108581542969,15.63773250579834,1205.0999755859375,3.4670000076293945,1558.8399658203125
2005-09-02,53.55461883544922,17.475208282470703,32.12166976928711,21.26592445373535,444.20001220703125,1.746999979019165,50.232688903808594,48.76942443847656,55.1801872253418,56.92770004272461,49.16569137573242,25.06299591064453,14.034460067749023,15.82555103302002,1218.02001953125,3.377000093460083,1573.1199951171875
2005-09-09,53.340633392333984,17.9476261138916,32.83168411254883,21.705514907836914,449.0,1.684000015258789,51.15885543823242,48.52828598022461,55.037288665771484,56.77695846557617,48.566368103027344,25.508792877197266,14.544048309326172,16.029476165771484,1241.47998046875,3.3970000743865967,1607.8299560546875
2005-09-16,53.09004592895508,18.032930374145508,33.17251205444336,21.467622756958008,459.5,1.6729999780654907,50.8172492980957,48.06786346435547,54.989646911621094,56.52392578125,47.584716796875,25.28176498413086,14.441978454589844,16.166032791137695,1237.9100341796875,3.4089999198913574,1599.43994140625
2005-09-23,53.173580169677734,18.028553009033203,33.28610610961914,20.90918731689453,463.5,1.7984999418258667,49.63249969482422,48.173057556152344,54.989646911621094,56.61007308959961,47.84818649291992,24.49338722229004,14.519330024719238,15.842170715332031,1215.2900390625,3.390000104904175,1571.75
2005-09-30,53.006534576416016,18.56439781188965,34.62095642089844,21.41827392578125,469.0,1.8014999628067017,50.55388641357422,47.98454666137695,54.880775451660156,56.669288635253906,47.63636779785156,25.239084243774414,14.825955390930176,15.93392562866211,1228.81005859375,3.4700000286102295,1601.6600341796875
2005-10-07,52.89498519897461,17.746417999267578,33.39971160888672,21.205289840698242,474.70001220703125,1.9005000591278076,48.81010055541992,47.9387321472168,54.91758728027344,56.17958450317383,47.63744354248047,24.070030212402344,13.682313919067383,15.728822708129883,1195.9000244140625,3.5329999923706055,1555.9200439453125
2005-10-14,52.63311767578125,17.046531677246094,34.194942474365234,21.059829711914062,469.20001220703125,1.8545000553131104,47.90396499633789,47.45009231567383,54.869808197021484,55.979766845703125,46.80226516723633,23.773597717285156,13.353581428527832,15.691039085388184,1186.5699462890625,3.7019999027252197,1544.2900390625
2005-10-21,52.92643356323242,16.87374496459961,33.087303161621094,20.33255386352539,467.0,1.9279999732971191,47.98771286010742,47.75825500488281,54.95172119140625,56.27134704589844,47.42476272583008,23.79446792602539,12.712701797485352,15.847566604614258,1179.5899658203125,3.765000104904175,1565.1199951171875
2005-10-28,52.48646926879883,17.08152198791504,33.967735290527344,20.540348052978516,473.0,1.8960000276565552,48.01818084716797,47.23875045776367,54.85612106323242,55.77458953857422,46.48072814941406,24.387346267700195,13.334246635437012,16.360353469848633,1198.4100341796875,3.825000047683716,1557.1099853515625
2005-11-04,52.32571029663086,17.949825286865234,34.81977844238281,20.602684020996094,456.29998779296875,1.933500051498413,49.860939025878906,46.9877815246582,54.81647872924805,55.682926177978516,45.910865783691406,23.982337951660156,13.674029350280762,16.53307342529297,1220.1400146484375,3.865000009536743,1628.030029296875
2005-11-11,52.60953140258789,18.129159927368164,35.04697036743164,20.77931022644043,468.29998779296875,1.9989999532699585,50.58434295654297,47.354576110839844,54.905555725097656,55.878089904785156,46.624671936035156,24.976036071777344,13.113245010375977,17.06204605102539,1234.719970703125,3.871999979019165,1653.3599853515625
