experiment_id,config_id,run_id,semilla,pasos_totales,gamma,tau,lr_actor,lr_criticos,lr_alpha,tamano_batch,tamano_buffer,pasos_warmup,frecuencia_actualizacion,actualizaciones_por_step,reward_scale,offset_target_entropy,max_concentracion_total_extra,ventana_log_recompensa,frecuencia_log,recompensas_mean_tail,recompensas_std_tail,recompensas_last,perdida_critic1_mean_tail,perdida_critic1_std_tail,perdida_critic1_last,perdida_critic2_mean_tail,perdida_critic2_std_tail,perdida_critic2_last,perdida_actor_mean_tail,perdida_actor_std_tail,perdida_actor_last,alpha_mean_tail,alpha_std_tail,alpha_last,gap_critics_mean_tail,gap_critics_std_tail,gap_critics_last,log_prob_std_mean_tail,log_prob_std_std_tail,log_prob_std_last,concentracion_total_mean_tail,concentracion_total_std_tail,concentracion_total_last,peso_cash_mean_tail,peso_cash_std_tail,peso_cash_last,valor_final,retorno_total,cagr,volatilidad_anual,sharpe,max_drawdown
finalista_03|run=0,finalista_03,0,42,100000,0.9,0.0001,5e-05,0.0005,0.001,256,200000,10000,1,1,10000.0,0.0,10,200,1000,0.0007611302386719079,0.010179773135819435,0.0037464038828422656,1968.8379548038763,318.874494912751,1327.77294921875,1923.9280379773757,313.7672290397278,1497.9039306640625,956.7678771802642,33.64908881492994,1012.1373291015625,7.389056205749512,0.0,7.389056205749512,23.21143173890103,1.6758168332192163,21.751855850219727,1.4063842539728126,0.143195976918048,1.391265869140625,15.83339485174253,0.19344795927270628,15.603877067565918,0.07470465902494733,0.004536916308302476,0.07269149273633957,1407.3855605297572,0.40738556052975716,0.08937407753015991,0.07932154422408694,0.9568100054671282,-0.13576966893739884
finalista_02|run=0,finalista_02,0,42,100000,0.87,0.001,0.0001,0.0001,0.0005,256,200000,10000,1,1,10000.0,-1.0,10,200,1000,0.0006023168826725617,0.01007258220376021,0.003945406044767541,4099.491713054828,772.6986024422362,3413.7919921875,3955.348820458898,763.1175557724929,3329.67041015625,825.5806929433035,8.811201412574897,831.3453369140625,5.051841316213484,0.061255149531261495,5.032899856567383,16.886113150821934,1.1116640186035243,16.59811019897461,1.731130965107995,0.14253257828114768,1.6009209156036377,16.649088147139967,0.17991825853590318,16.571044921875,0.07125382422966937,0.00434358661826716,0.07210718095302582,1394.090230858153,0.3940902308581531,0.08678700328998756,0.07980248599058398,0.9217175559200685,-0.13107364007509792
finalista_01|run=0,finalista_01,0,42,100000,0.9,0.0001,0.0001,0.0001,0.001,256,200000,10000,1,1,10000.0,0.0,10,200,1000,0.0001821327695260363,0.009793338584010838,0.0008291867570825725,4424.62974680101,840.8446486825593,3380.01513671875,4331.334067811867,804.3854331465004,3344.0576171875,942.690605299972,34.07154386283792,995.3037109375,7.389056205749512,0.0,7.389056205749512,15.49373338882396,1.0010460654189333,16.889610290527344,1.1648396893132031,0.163050572826393,1.0279752016067505,14.591104070818494,0.1357049591513198,14.477481842041016,0.07388112638688112,0.004297235205234158,0.08096718788146973,1378.2499251568686,0.3782499251568685,0.08368046069461976,0.07889037702272172,0.8951861806609599,-0.13184283940958674
