Date,AGG_momentum20,BIL_momentum20,EEM_momentum20,EWJ_momentum20,GLD_momentum20,HYG_momentum20,IWM_momentum20,SHY_momentum20,SLV_momentum20,TLT_momentum20,VNQ_momentum20,^GSPC_momentum20,^IBEX_momentum20,^NDX_momentum20,^STOXX50E_momentum20,AGG_momentum60,BIL_momentum60,EEM_momentum60,EWJ_momentum60,GLD_momentum60,HYG_momentum60,IWM_momentum60,SHY_momentum60,SLV_momentum60,TLT_momentum60,VNQ_momentum60,^GSPC_momentum60,^IBEX_momentum60,^NDX_momentum60,^STOXX50E_momentum60,AGG_volatilidad20,BIL_volatilidad20,EEM_volatilidad20,EWJ_volatilidad20,GLD_volatilidad20,HYG_volatilidad20,IWM_volatilidad20,SHY_volatilidad20,SLV_volatilidad20,TLT_volatilidad20,VNQ_volatilidad20,^GSPC_volatilidad20,^IBEX_volatilidad20,^NDX_volatilidad20,^STOXX50E_volatilidad20,AGG_volatilidad60,BIL_volatilidad60,EEM_volatilidad60,EWJ_volatilidad60,GLD_volatilidad60,HYG_volatilidad60,IWM_volatilidad60,SHY_volatilidad60,SLV_volatilidad60,TLT_volatilidad60,VNQ_volatilidad60,^GSPC_volatilidad60,^IBEX_volatilidad60,^NDX_volatilidad60,^STOXX50E_volatilidad60,mean_corr_60
2010-01-18,4.575757510694167e-05,8.762510036519622e-05,0.021869230828737818,0.052841463612890216,-0.004440595647997481,0.021752306663041954,0.04315064342479402,0.0005545397362869409,0.04213382852500891,-0.00211632933632544,0.02227037714616198,0.02442261770364007,-0.0008973666304405992,0.035592255984561616,0.005434251651181499,0.006070213547823777,0.00011032983559455811,0.04595987674083757,0.06872096149279672,0.07149260728256968,0.0540102112075902,0.06110803920628616,0.004371616739384132,0.05024485036828952,-0.042289128904550055,0.122255122178346,0.052082652260891704,0.0010915455211983893,0.06444382730301057,0.005828247420407662,0.0030033438237006323,0.0001881587416952592,0.011650554397331406,0.009521333899070141,0.014890885696792044,0.0034574362616715155,0.010090797867394152,0.0010523448914887274,0.01813887922920731,0.009676523681066758,0.010799993996906421,0.007178321726059602,0.008201034917555909,0.009182843263793363,0.008911241029851394,0.0022547806784131894,0.00020103464229492046,0.01727000746563121,0.011250975413549191,0.013193973165469459,0.0045293743568390644,0.014016658732489497,0.0009592233061781835,0.01958378726386379,0.00780825496706123,0.017909529573235515,0.009699899000963564,0.011093779498946169,0.010175548299491225,0.012562096442734608,0.23866227897648495
2010-01-19,-0.0015793267142687473,8.762510036519622e-05,0.05058557854751189,0.06680013190666378,0.033645255588444445,0.02232234360505647,0.05424387001761821,-0.0013623275509639932,0.07496791117385027,-0.018586301492980684,0.028376499736648686,0.036233231870764326,0.01529048114202547,0.04811428896419456,0.023338774506798776,0.007598765139576802,0.00011032983559455811,0.03761849799374417,0.06670070733868527,0.06985407071442218,0.046366345477637516,0.047223779182473447,0.004252440966841853,0.05254905049046532,-0.03740073433680968,0.09598475057667455,0.04143903333563648,0.007185453594603541,0.05897497223111592,0.023616051909100877,0.0029790134400197,0.0001881587416952592,0.009319793413780975,0.008718141693885706,0.011935980057580153,0.0034453805343927766,0.009617908690086677,0.0009539216657518124,0.016191349966105002,0.0088578200060953,0.010670692774055787,0.006503958326862712,0.007519911442734619,0.008562333308326037,0.008513325987801608,0.0022446675779814523,0.00020103464229492046,0.01724154277042413,0.011251335710227885,0.013194727999480458,0.0044431584376034465,0.013914894090358999,0.0009592491634457214,0.01957978104711657,0.007789343091831854,0.017625936850227508,0.009615046406301285,0.0110849664059912,0.010159996461853265,0.012486351559942849,0.23923189410901055
2010-01-20,-0.0032097397301094066,8.762510036519622e-05,0.06811447378023938,0.06786662461951765,0.024599599998369137,0.023342089645794095,0.06337938175532587,-0.0004051137869088839,0.08759918923993648,-0.017148803866960938,0.04218573609786125,0.042902978438895234,0.03252376749062025,0.048360501343439166,0.03951862794453376,0.007212871683848321,0.00011032983559455811,0.06615297740351467,0.08893082297444244,0.07994529101900538,0.0485395772617816,0.08646449808407286,0.006159505906284113,0.07009086746256599,-0.03272931240572441,0.12822541646354058,0.06611720910875718,0.02748884859667733,0.08097919908807272,0.03827825467198176,0.002998979995278507,0.0001881587416952592,0.010129064004015878,0.008686824309483775,0.011570604504466933,0.0034266035072459122,0.010146545351480539,0.000943570708444625,0.016668048477485705,0.008834901662228117,0.011442371933476912,0.0068809051004337695,0.007871623318810838,0.008583600661842333,0.008458122338860364,0.0022492111580068933,0.00020103464229492046,0.017384849526645336,0.01079441175484689,0.01319031325603525,0.004431303341716521,0.013801582208241315,0.0009318743576079896,0.01976669454631255,0.00774238608745854,0.017700778313219787,0.009582985747049624,0.01115785249453367,0.01032156278758261,0.012511490849011167,0.2419312458716732
2010-01-21,0.003585614454929442,8.762510036519622e-05,0.04528770153784045,0.04891772967620167,0.0198218326241425,0.01891683774042241,0.03564503396757801,0.0011501703254539475,0.055241902206340066,0.010763365940478997,0.017414853290676824,0.021801390458031644,-0.009515779291828341,0.021979357046689185,-0.003103507826891838,0.012491344676215488,0.00011032983559455811,0.054599849753772633,0.07003812332410841,0.07256076644028453,0.046505476570919746,0.08096039966517721,0.0072343269401795585,0.05745173207059473,-0.009644651774492918,0.11946021310690302,0.06723670502945633,0.0113878078037426,0.0703784512249781,0.03251367660918891,0.0029005116075024252,0.0001881587416952592,0.01182416394563029,0.010307514716742029,0.012036237149579826,0.0034471179504590287,0.010583603627118889,0.0008717598822838154,0.019933332645365988,0.008202633697651281,0.011478015590086151,0.007144536176754827,0.00932303724053026,0.009069976445815095,0.00924988119311489,0.0022409028433424674,0.00020103464229492046,0.017600841310106616,0.011198213759521342,0.013385417810435856,0.004440892618303066,0.013890104029034461,0.0009190989152145867,0.02022140829418335,0.007688675146518662,0.01777523714491599,0.009558662284854465,0.011598156869891766,0.010502495364692725,0.01267622175833081,0.2351263507641694
2010-01-22,0.0067475120458101445,8.762510036519622e-05,0.00504459422954362,0.04580684283764225,0.012703349455406854,0.0011359862956105138,0.00985909656485695,0.003187481080674126,0.02978017787781273,0.020937623270100292,-0.02173964909560888,-0.0007070608237935705,-0.037219478609817225,0.006813253435314026,-0.027440664219104738,0.008837780023576935,0.00011032983559455811,0.04182616780752835,0.07906610459004226,0.05824736178338208,0.03870990281363573,0.07679579778235601,0.006042010771013739,0.055795845035581104,-0.018724457270543726,0.10524160199116939,0.05160959268347409,-0.012225260430406282,0.07497997826710556,0.014772032703235571,0.0028100158643900117,0.0001881587416952592,0.013699879751835679,0.010242588619672014,0.012394035584666242,0.00504139167923872,0.011166907048975704,0.000835528111306168,0.021099410510670463,0.008117227031497504,0.012991783397714382,0.008397349430976598,0.010445900884453945,0.009282321748896026,0.009877502155770263,0.0021867594414895233,0.00020103464229492046,0.017900661378568043,0.011186328048263819,0.013535818715358836,0.004796534154547469,0.013969467506714309,0.0008895071804133119,0.020261027315975243,0.0074990999828652895,0.01809018696074375,0.009888847359343391,0.011965658101312,0.010406884995528125,0.012891251941596788,0.22856888172105036
2010-01-25,0.006938449579796724,8.762510036519622e-05,-0.027075523850810912,0.03205504001090542,0.007261377622151954,-0.010723904533375683,-0.0210038418368228,0.004025887429656261,0.002575015202263553,0.018980896066360664,-0.05882900500385124,-0.025146708148912955,-0.04983901028835824,-0.030097005315905312,-0.04067404926806584,0.007977793183261306,0.00011032983559455811,0.06537436718323564,0.0787614629012029,0.06738111728909224,0.04570484387132312,0.09215787113007246,0.005449684824704315,0.06818282854263302,-0.025196960256035128,0.12207823012944163,0.049009541684449376,-0.0008423670138333339,0.06830889435021359,0.025536610132524062,0.002810506674479637,0.0001881587416952592,0.014374986374845656,0.010642544376357716,0.012385734022341197,0.005435337855744862,0.01149190932592531,0.0008480496441233573,0.0213822044267864,0.00813947466408096,0.01366731316495983,0.00971472234440374,0.010297518924563253,0.011368555222920452,0.009942034908819902,0.0021809878558122935,0.00020103464229492046,0.01710519475919364,0.011191802356463979,0.013450037549833087,0.004445648727640379,0.013455538856725105,0.0008777044006416184,0.0200085284635364,0.007471753755259119,0.01752149471582299,0.009984992303210819,0.011774653114676945,0.010706614807579506,0.01267781303606889,0.2352923892677016
2010-01-26,0.00857361966113701,8.760609222902005e-05,-0.02980526142047646,0.03282199054846813,-0.0068332798705506015,-0.012961557463790796,-0.02367173920823129,0.004387478127630073,-0.015861153507343295,0.024785292026458516,-0.06623506281753888,-0.025804783070194626,-0.06075049757836759,-0.035517541815957454,-0.051073090262226284,0.009888870367068314,0.00011020397076177968,0.028445730081387177,0.07087115080076456,0.050815819111528326,0.03317031487816846,0.07428812086824876,0.005445056931013492,0.03648407164196177,-0.018866739812776645,0.08345294820466176,0.031087685006810473,-0.03394154352701517,0.05516103831572694,-0.001533561275819495,0.0027703856576836465,0.00018815760715717533,0.01427359960019099,0.010664750319530212,0.011776028883649921,0.005365340844673236,0.01144801987583987,0.0008200098283348962,0.020805827687901398,0.007811532233759428,0.013265792995437509,0.00969258922237989,0.010446517370921317,0.011151461215222275,0.01010073745296348,0.0021630937622988604,0.00020103235040997824,0.01616437721745688,0.011064845463158338,0.013235606571038292,0.004091859836291229,0.013258668400004083,0.0008777871677556006,0.01952039873646151,0.007365263126611646,0.01657523051108724,0.009584789506171202,0.01148874412862145,0.010501449578517893,0.012571107961700917,0.2325000507764204
2010-01-27,0.01588347296064818,0.0003053302026070348,-0.0540061606039004,0.02611834437093219,-0.007842446381132628,-0.00876260078893032,-0.03196414757604249,0.005949320490725385,-0.04254022500372745,0.02789846219625225,-0.08035012191373558,-0.031162063364940873,-0.056693128046794494,-0.03916229608615773,-0.052224929154972344,0.007303035630227495,-0.00032617240472976317,0.054331840340085424,0.0725487288188762,0.05311821273809958,0.043856105915231036,0.09170092832175969,0.004373548807314331,0.0334360948363176,-0.033050957338842446,0.0914989049310928,0.05494917327623794,-0.0022399256068906803,0.08177032283891605,0.03452136736315525,0.0023130051621556773,0.000180784990642395,0.014851471482980157,0.010953735656554732,0.01176873904091006,0.005353372911335733,0.011612058416012505,0.0007219418302936768,0.021402478279969623,0.007757946038503928,0.013187264660070527,0.009695509125891113,0.010641332048313232,0.011073695372053018,0.010037886411476614,0.00211402402525718,0.0001927689089104587,0.0152009931968375,0.01103199234350842,0.013231852621376505,0.0038773809842926705,0.012806654350831144,0.0008658404837399081,0.019580713744219172,0.007104326543127262,0.016452972370163143,0.008845229740872125,0.011164376697867585,0.009898782700343016,0.012023411775640433,0.22435944576152997
2010-01-28,0.013931682351549401,0.00043615119076356734,-0.052984086586770784,0.01615668005758264,-0.007469137132256387,-0.0030664546821479455,-0.020866999974342826,0.004928911621038701,-0.029077639911505915,0.02075762359515565,-0.05645413439445657,-0.02488085945601093,-0.08457019455298032,-0.027544809544154503,-0.06972980263129724,0.008125921968351046,-0.00012989384300465812,0.03686677076010103,0.05720713905230257,0.02969258599353297,0.036351386436530686,0.1042769570454587,0.0038969066055425383,0.017488656607112962,-0.029176667796287026,0.1006933558445865,0.05337291898367713,-0.03359517521777888,0.08664096670739319,0.013166060349593889,0.002336661684499868,0.00018582454375446692,0.014850038844263067,0.01104873144449221,0.011753068901477901,0.0052282240655840235,0.01192937586133577,0.0007307755619496522,0.02089022620093809,0.007669870139947607,0.013226646843155061,0.009802010637003391,0.011868958470515525,0.011303042174155342,0.010261596455003779,0.002105390648700419,0.00019489327370368598,0.015095208298860885,0.011016135521919955,0.013188370935451417,0.003763254917250274,0.01285154109821272,0.0008675958367144954,0.01961929407888727,0.007086141906869227,0.016478929188227253,0.008830823983095943,0.011672215526627736,0.009936231925164792,0.012142801508600339,0.23044238489692823
2010-01-29,0.010548279585544829,3.32866088137429e-07,-0.06428319040250874,0.017313525570137434,-0.002913779017716167,-0.011551729753620732,-0.03737521817267997,0.005768952155496443,-0.033331178258621974,0.013635168831864664,-0.06662302059763991,-0.03689402998668456,-0.09594896401597663,-0.05736608698667367,-0.07905655457544247,0.00860714221954606,-0.0003479596513267236,0.028365163581595465,0.04832428916161713,0.00507703219646416,0.0298703042743379,0.07201650540896931,0.004494166748383099,-0.05540176953782283,-0.01972789566450195,0.07741448462282396,0.03912917571796792,-0.03339180724239654,0.056601455003549184,0.013534966956205818,0.002319936725812038,0.0001871858612056513,0.014783698647446549,0.010986085465353207,0.011702217098508714,0.005197519871817961,0.012458822670710462,0.0007179985011719792,0.021073990941840443,0.007563793007035444,0.013245549599553465,0.010073477507090652,0.012318514886574717,0.012521319836260907,0.010710067037196463,0.002100577217423033,0.00019687541752784035,0.015125925272396524,0.011102697875478327,0.012817822726805215,0.0038085478019951576,0.012956613040482085,0.000868873350180492,0.018594386856896263,0.006975373454351475,0.016442342998362534,0.008979030936234452,0.011666655271432309,0.010555095430884082,0.012133338679486329,0.22824233859324458
2010-02-01,0.014105387590063412,3.32866088137429e-07,-0.0785207917947468,0.011432745281212853,-0.01135106623533444,-0.01822534738274839,-0.03653023356851137,0.007929945360209745,-0.03519246291251277,0.02713854124543391,-0.055133554933214035,-0.036673606046802254,-0.0850156155808518,-0.06457624333308498,-0.06462643512596178,0.012536623400206781,8.829299005042035e-05,-0.001078761085611446,0.0363735602847296,-0.005818195865679221,0.023269184510751995,0.07536119915980188,0.005571166570469299,-0.06489333790745078,-0.0018462946457210583,0.09317731652972283,0.02825738149728274,-0.03538274108644568,0.038753515506296465,0.009165547521186812,0.0023121972552255015,0.0001871858612056513,0.01479199608983001,0.01131381244899064,0.011713911226937379,0.005264383268845155,0.012424511839572931,0.0006400937971191359,0.021067540524269433,0.007654499729654084,0.0128588568643364,0.01006414448186515,0.012776697372799111,0.012830240443630615,0.011450813957330193,0.0021055875292547805,0.0001969561844802399,0.01500528596750585,0.011261346892291977,0.012809605226776929,0.0038731947496291486,0.012895545049792905,0.000875892982023903,0.01855548306245452,0.006974555004266539,0.016197625307602145,0.009080144673855706,0.01163043844777734,0.010805566173588048,0.012032664133408987,0.24244855636479845
2010-02-02,0.011571012852280682,0.00021799050256499086,-0.08077084556006331,-0.004072629394914928,-0.01199924419780829,-0.021255117443053195,-0.04938204644879307,0.006173779513283684,-0.047978546468823935,0.018951885231146548,-0.032670657443310325,-0.03845091481881724,-0.09785425730230835,-0.06745844374141541,-0.07608112186962868,0.008570299035295825,-0.0001297728182716451,0.005262978459297796,0.03925168712356031,0.017857882562286265,0.027277190262925632,0.055350684075295864,0.0041864270058714625,-0.034795680612732194,-0.010923381857601,0.0887527979993391,0.023287938664470098,-0.0451995815407783,0.026007179294682214,0.004182284360561561,0.0023548262555836037,0.0001656016423548755,0.014533432198043062,0.009953036782554318,0.011645377515112592,0.00503751647529968,0.011260116047537566,0.0006262465004051018,0.01983683865554428,0.00799244025710487,0.013676840168330836,0.00990456491766286,0.011938452193449899,0.012639107102111117,0.010621988058227833,0.002091613302536375,0.00019898532945315098,0.015174114360325177,0.01129634947745833,0.013138006396023529,0.003915082452993881,0.012338346824124349,0.0008710449625119442,0.01895565404844843,0.007071645802983943,0.016109827061078837,0.008927464019506568,0.011487662613425707,0.010457327566701187,0.011974204890697187,0.24113382985700474
