Date,^IRX
2005-01-04,0.022920000553131103
2005-01-05,0.022820000648498536
2005-01-06,0.022669999599456786
2005-01-07,0.022769999504089356
2005-01-10,0.022730000019073486
2005-01-11,0.023020000457763673
2005-01-12,0.022920000553131103
2005-01-13,0.023020000457763673
2005-01-14,0.02319999933242798
2005-01-17,0.02319999933242798
2005-01-18,0.023020000457763673
2005-01-19,0.023269999027252197
2005-01-20,0.02306999921798706
2005-01-21,0.023020000457763673
2005-01-24,0.023010001182556153
2005-01-25,0.023610000610351563
2005-01-26,0.02365000009536743
2005-01-27,0.023870000839233397
2005-01-28,0.024070000648498534
2005-01-31,0.02421999931335449
2005-02-01,0.024619998931884764
2005-02-02,0.024579999446868898
2005-02-03,0.02431999921798706
2005-02-04,0.02421999931335449
2005-02-07,0.02437000036239624
2005-02-08,0.024649999141693114
2005-02-09,0.024670000076293944
2005-02-10,0.024670000076293944
2005-02-11,0.0249399995803833
2005-02-14,0.024820001125335694
2005-02-15,0.025320000648498535
2005-02-16,0.025269999504089355
2005-02-17,0.025269999504089355
2005-02-18,0.025520000457763672
2005-02-21,0.025520000457763672
2005-02-22,0.02572999954223633
2005-02-23,0.02625
2005-02-24,0.0263700008392334
2005-02-25,0.026749999523162843
2005-02-28,0.02690000057220459
2005-03-01,0.02691999912261963
2005-03-02,0.026770000457763673
2005-03-03,0.02691999912261963
2005-03-04,0.02691999912261963
2005-03-07,0.026770000457763673
2005-03-08,0.02691999912261963
2005-03-09,0.02691999912261963
2005-03-10,0.02687000036239624
2005-03-11,0.02691999912261963
2005-03-14,0.027119998931884767
2005-03-15,0.027369999885559083
2005-03-16,0.027320001125335693
2005-03-17,0.027269999980926513
2005-03-18,0.027420001029968263
2005-03-21,0.02756999969482422
2005-03-22,0.02802000045776367
2005-03-23,0.027609999179840087
2005-03-24,0.027699999809265137
2005-03-28,0.027720000743865967
2005-03-29,0.027720000743865967
2005-03-30,0.027620000839233397
2005-03-31,0.027219998836517333
2005-04-01,0.027269999980926513
2005-04-04,0.02687999963760376
2005-04-05,0.027279999256134033
2005-04-06,0.027019999027252196
2005-04-07,0.02700000047683716
2005-04-08,0.027119998931884767
2005-04-11,0.02697000026702881
2005-04-12,0.027070000171661376
2005-04-13,0.027170000076293947
2005-04-14,0.027119998931884767
2005-04-15,0.027239999771118163
2005-04-18,0.02812000036239624
2005-04-19,0.028469998836517334
2005-04-20,0.02806999921798706
2005-04-21,0.028169999122619627
2005-04-22,0.028580000400543214
2005-04-25,0.028320000171661378
2005-04-26,0.028519999980926514
2005-04-27,0.028199999332427977
2005-04-28,0.02811000108718872
2005-04-29,0.028369998931884764
2005-05-02,0.028220000267028807
2005-05-03,0.028499999046325684
2005-05-04,0.027950000762939454
2005-05-05,0.02746999979019165
2005-05-06,0.02802000045776367
2005-05-09,0.02796999931335449
2005-05-10,0.028220000267028807
2005-05-11,0.02802000045776367
2005-05-12,0.028169999122619627
2005-05-13,0.02756999969482422
2005-05-16,0.02746999979019165
2005-05-17,0.02812000036239624
2005-05-18,0.027869999408721924
2005-05-19,0.02802000045776367
2005-05-20,0.028250000476837157
2005-05-23,0.028450000286102294
2005-05-24,0.028819999694824218
2005-05-25,0.02869999885559082
2005-05-26,0.02867000102996826
2005-05-27,0.028870000839233398
2005-05-30,0.028870000839233398
2005-05-31,0.028819999694824218
2005-06-01,0.029070000648498535
2005-06-02,0.029079999923706055
2005-06-03,0.02930000066757202
2005-06-06,0.029319999217987062
2005-06-07,0.02947000026702881
2005-06-08,0.02947000026702881
2005-06-09,0.02927000045776367
2005-06-10,0.029370000362396242
2005-06-13,0.029370000362396242
2005-06-14,0.029619998931884765
2005-06-15,0.029549999237060545
2005-06-16,0.029019999504089355
2005-06-17,0.029130001068115235
2005-06-20,0.02920000076293945
2005-06-21,0.02950000047683716
2005-06-22,0.029619998931884765
2005-06-23,0.03
2005-06-24,0.03
2005-06-27,0.030350000858306886
2005-06-28,0.03075000047683716
2005-06-29,0.03062999963760376
2005-06-30,0.03059999942779541
2005-07-01,0.030899999141693116
2005-07-04,0.030899999141693116
2005-07-05,0.0313700008392334
2005-07-06,0.03119999885559082
2005-07-07,0.030799999237060546
2005-07-08,0.030950000286102296
2005-07-11,0.030950000286102296
2005-07-12,0.03134999990463257
2005-07-13,0.03144999980926513
2005-07-14,0.031519999504089354
2005-07-15,0.031779999732971194
2005-07-18,0.03180000066757202
2005-07-19,0.032219998836517334
2005-07-20,0.032279999256134034
2005-07-21,0.03267999887466431
2005-07-22,0.03292999982833862
2005-07-25,0.03315000057220459
2005-07-26,0.033589999675750735
2005-07-27,0.033250000476837155
2005-07-28,0.03315000057220459
2005-07-29,0.033320000171661375
2005-08-01,0.03355000019073486
2005-08-02,0.034019999504089356
2005-08-03,0.03384999990463257
2005-08-04,0.03380000114440918
2005-08-05,0.03437000036239624
2005-08-08,0.03427999973297119
2005-08-09,0.03434999942779541
2005-08-10,0.03434000015258789
2005-08-11,0.03421999931335449
2005-08-12,0.03433000087738037
2005-08-15,0.03427000045776367
2005-08-16,0.034519999027252196
2005-08-17,0.03434999942779541
2005-08-18,0.03410000085830688
2005-08-19,0.03427999973297119
2005-08-22,0.03421999931335449
2005-08-23,0.03440000057220459
2005-08-24,0.03430000066757202
2005-08-25,0.03434999942779541
2005-08-26,0.03467000007629394
2005-08-29,0.03484999895095825
2005-08-30,0.034769999980926516
2005-08-31,0.03430000066757202
2005-09-01,0.03365000009536743
2005-09-02,0.03377000093460083
2005-09-05,0.03377000093460083
2005-09-06,0.03410000085830688
2005-09-07,0.0340499997138977
2005-09-08,0.03398000001907349
2005-09-09,0.03397000074386597
2005-09-12,0.034149999618530276
2005-09-13,0.03404000043869018
2005-09-14,0.033450000286102295
2005-09-15,0.03355000019073486
2005-09-16,0.034089999198913576
2005-09-19,0.03440000057220459
2005-09-20,0.03525000095367432
2005-09-21,0.03342000007629395
2005-09-22,0.03380000114440918
2005-09-23,0.03390000104904175
2005-09-26,0.03424999952316284
2005-09-27,0.0340499997138977
2005-09-28,0.033870000839233395
2005-09-29,0.034579999446868896
2005-09-30,0.034700000286102296
2005-10-03,0.03484999895095825
2005-10-04,0.03535000085830688
2005-10-05,0.03490000009536743
2005-10-06,0.035120000839233396
2005-10-07,0.03532999992370606
2005-10-10,0.03532999992370606
2005-10-11,0.03559999942779541
2005-10-12,0.03615000009536743
2005-10-13,0.036619999408721925
2005-10-14,0.0370199990272522
2005-10-17,0.03697000026702881
2005-10-18,0.03769999980926514
2005-10-19,0.03756999969482422
2005-10-20,0.037599999904632565
2005-10-21,0.037650001049041745
2005-10-24,0.037650001049041745
2005-10-25,0.038369998931884766
2005-10-26,0.03805000066757202
2005-10-27,0.037920000553131106
2005-10-28,0.03825000047683716
2005-10-31,0.03805000066757202
2005-11-01,0.03861999988555908
2005-11-02,0.038369998931884766
2005-11-03,0.03846999883651733
2005-11-04,0.03865000009536743
2005-11-07,0.0382699990272522
2005-11-08,0.03861999988555908
2005-11-09,0.03877000093460083
2005-11-10,0.03871999979019165
2005-11-11,0.03871999979019165
2005-11-14,0.03881999969482422
2005-11-15,0.03914999961853027
2005-11-16,0.03911999940872193
2005-11-17,0.03911999940872193
2005-11-18,0.03911999940872193
2005-11-21,0.03894999980926514
2005-11-22,0.03832000017166138
2005-11-23,0.03851999998092651
2005-11-24,0.03851999998092651
2005-11-25,0.03851999998092651
2005-11-28,0.038299999237060546
2005-11-29,0.0388700008392334
2005-11-30,0.03857000112533569
2005-12-01,0.03877000093460083
2005-12-02,0.03891999959945679
2005-12-05,0.03910000085830689
2005-12-06,0.03931999921798706
2005-12-07,0.03930000066757202
2005-12-08,0.03845000028610229
2005-12-09,0.038420000076293946
2005-12-12,0.03825000047683716
2005-12-13,0.0382699990272522
2005-12-14,0.03802000045776367
2005-12-15,0.03839999914169311
2005-12-16,0.03832000017166138
2005-12-19,0.03859999895095825
2005-12-20,0.0388700008392334
2005-12-21,0.03891999959945679
2005-12-22,0.03901999950408935
2005-12-23,0.03894999980926514
2005-12-27,0.03877000093460083
2005-12-28,0.03861999988555908
2005-12-29,0.03911999940872193
2005-12-30,0.039849998950958254
2006-01-02,0.039849998950958254
2006-01-03,0.040199999809265134
2006-01-04,0.04081999778747559
2006-01-05,0.04090000152587891
2006-01-06,0.0410699987411499
2006-01-09,0.04117000102996826
