Date,AGG_momentum20,EEM_momentum20,EWJ_momentum20,GC=F_momentum20,IWM_momentum20,SHY_momentum20,SI=F_momentum20,TLT_momentum20,^GSPC_momentum20,^IBEX_momentum20,^NDX_momentum20,^RMZ_momentum20,AGG_momentum60,EEM_momentum60,EWJ_momentum60,GC=F_momentum60,IWM_momentum60,SHY_momentum60,SI=F_momentum60,TLT_momentum60,^GSPC_momentum60,^IBEX_momentum60,^NDX_momentum60,^RMZ_momentum60,AGG_volatilidad20,EEM_volatilidad20,EWJ_volatilidad20,GC=F_volatilidad20,IWM_volatilidad20,SHY_volatilidad20,SI=F_volatilidad20,TLT_volatilidad20,^GSPC_volatilidad20,^IBEX_volatilidad20,^NDX_volatilidad20,^RMZ_volatilidad20,AGG_volatilidad60,EEM_volatilidad60,EWJ_volatilidad60,GC=F_volatilidad60,IWM_volatilidad60,SHY_volatilidad60,SI=F_volatilidad60,TLT_volatilidad60,^GSPC_volatilidad60,^IBEX_volatilidad60,^NDX_volatilidad60,^RMZ_volatilidad60,mean_corr_60
2004-04-14,-0.017663637021261946,0.08309009714722293,0.11985160730010991,0.02022137728993234,0.032791010307793855,-0.005925305435632189,0.04810483904377716,-0.0596654779573752,0.023012818473153174,0.09363365872132956,0.05262966811722225,-0.09959475853628252,-0.0032780179674215537,0.06778740919430326,0.1157961725507165,0.005019833628745474,-0.0008648559332988803,0.00016267352544585556,0.17654596213434326,-0.01911706022026516,-0.007379974179813398,0.05536340064029854,-0.04891436503773583,-0.02663538352114414,0.003188610849255472,0.00913521557990494,0.01559596596502384,0.01193040048645202,0.012307788288287179,0.0010376307345952612,0.02157745354254219,0.007316854175760467,0.008350385151222824,0.010426658410485642,0.01352270915533891,0.019437883902643525,0.0028090566255420586,0.01148035742232965,0.013870141226845146,0.011998290005104927,0.012551087311887189,0.0010185063916778713,0.020708144091926412,0.006688110176488771,0.007758833189493782,0.01057749047626821,0.012270029455888377,0.013040106427635091,0.2204344585797711
2004-04-15,-0.02300434037047394,0.055961466036961505,0.08307061559684514,-0.004980337408326707,0.029263343972926847,-0.008350172343739248,-0.015454780309307248,-0.06878504888074555,0.016265988959906053,0.06820799214846596,0.04937384671068923,-0.11282351855000172,-0.005345927324203248,0.023979321978262802,0.09343325291240978,-0.02742350271902283,-0.01595074841281907,-0.002022701250138592,0.11788152133480057,-0.019714300174980548,-0.0075744269195241465,0.04797573516929676,-0.046544143039038643,-0.036766656016035903,0.0031220723539907157,0.009836243629672881,0.016200431848092337,0.012523856148151545,0.012351062692464092,0.0010537721947242653,0.025657880806221896,0.0068461284179828314,0.008296328003675989,0.010713244028164235,0.013510471373236844,0.019395636702260462,0.0028318512839928004,0.01105908495717705,0.014109747262147457,0.012056905238700611,0.012457086169893437,0.0010398624077020257,0.02223148942888006,0.006688418688765491,0.007759216551291518,0.010672920068699831,0.012274932597400926,0.013107782986340966,0.24306056843181986
2004-04-16,-0.02399977397701003,0.03393702495784867,0.03176829841241002,-0.021415805570282775,0.0029891517316043004,-0.007740984719912469,-0.018024109539445332,-0.0730398018573779,0.005110410078568051,0.045635933088130076,0.022881424408615625,-0.1063161769949077,-0.007499637556296235,0.014351834856288215,0.07845035616015084,-0.028799145286570682,-0.022345335103807762,-0.0020187212393993903,0.14652073498292517,-0.028012691341906648,-0.014752135472594352,0.034982807033324015,-0.0534914166095094,-0.01674343361149566,0.003118739650774874,0.009781530257943967,0.014658002302035142,0.012270917617967225,0.01182589837623875,0.0010750646780283816,0.025591650469652828,0.006853572687903936,0.00788729765394945,0.010322532789175722,0.013463446241629517,0.019824236732297922,0.002835592473081198,0.011115122402649705,0.014251351425084007,0.012064824025367371,0.012493778908567926,0.0010399039816985098,0.022098021578616175,0.006716827141554253,0.007690414707445053,0.010655897487866904,0.01233882389371396,0.0134338332749264,0.25515789402363065
2004-04-19,-0.020285605048417144,0.03545417604348622,0.0362330739061002,-0.023440101255033263,0.016681737664023366,-0.006040503949404696,-0.036835132806975146,-0.06396733997759407,0.011494442193455634,0.0710283798391722,0.023544638616288194,-0.10062902707751964,-0.00648826662590174,0.024287807889778246,0.08354846247562464,-0.017825701591978382,-0.00907670295395624,-0.0014045627452057285,0.13309010657740727,-0.031502378601951375,-0.006433993022970985,0.038173288511255565,-0.05014884966440836,-0.009138305725550189,0.003242041492527679,0.00982153011171628,0.014806144922357357,0.012180012080509377,0.011843492047028935,0.0011422851580964017,0.024795889568585056,0.007038376852817464,0.00795112405274262,0.00947363753311985,0.013441101593669914,0.02001864585119914,0.002849864956050954,0.011147095565648536,0.014307753903258589,0.01211404689681988,0.012516340342942456,0.0010504595322317195,0.021954803933475372,0.006663426521669924,0.007711083347454638,0.010691972656774896,0.01230237481326309,0.013501042067132896,0.25371141923285473
2004-04-20,-0.020506143049613734,0.05031572131610085,0.03588383302219944,-0.027843074817235913,0.03279701588275297,-0.00761802033859138,-0.040880557188387234,-0.06477236309175938,0.023734064003858912,0.05785941247438531,0.05393227356977459,-0.09641355997001289,-0.005344915964160979,0.027657292700646763,0.08195413631318182,-0.013701226499519437,-0.007099204001439929,-0.001171871794067525,0.14014392786312913,-0.021645535207636013,-0.0032784050801432096,0.030880969692485105,-0.033812743922109756,-0.012376694904959185,0.003242563877755106,0.009172629761868431,0.01483012972305537,0.012132620111995998,0.011706803498787707,0.0011484529013112317,0.024683411531927876,0.00702938991046953,0.007454862493897965,0.009640485778566925,0.013407923199783305,0.020110520856009458,0.0028379466651275694,0.011144936625124708,0.014342254663360627,0.012097895497688806,0.012533849336695964,0.0010455289302146998,0.021972765796984876,0.006495469227519982,0.007708097169731173,0.010721896677113762,0.012511790467768963,0.013471376741907914,0.2596004958046599
2004-04-21,-0.026341916817405275,0.05757788322123125,0.057277698608373284,-0.04696097384146014,0.029944134965079305,-0.010531597690964567,-0.08653353812199716,-0.07997792368216472,0.021134616732403688,0.08123461181219493,0.04139771663514291,-0.12859687886719595,-0.004708871532900005,0.012262668564172907,0.07126957857682237,-0.017753326669303293,-0.03915272074802878,-0.0027566972839891957,0.11091701768180418,-0.024703952941249274,-0.030941678587275034,0.04529436147567378,-0.0732999530944547,-0.060399511235202596,0.003161433541662732,0.008521296791004485,0.014262449707673848,0.011780009442570924,0.011988864034381343,0.0012007166972898772,0.025710270167099744,0.006786431863041184,0.007731950639543195,0.00811735060358132,0.01440150057067895,0.021302067621205185,0.0028247057418469075,0.011177266089279716,0.014218513641273309,0.01212596945675261,0.01277860984859485,0.0010830267837446002,0.022513031386185507,0.006552748128594549,0.00779520779325972,0.010637970198438406,0.012733913131735846,0.014158644079137271,0.2573482467280094
2004-04-22,-0.028804157973251865,0.04011394978738436,0.047875887953478746,-0.07006066149574475,0.04456831873940614,-0.01064936996063004,-0.20870645457511916,-0.07683346944843628,0.027770694697717313,0.0648775537022831,0.059433801146205334,-0.13133921956989314,-0.008535844869550058,0.009914512973796974,0.09291626841032463,-0.0434651600764846,-0.010314548596086714,-0.003842824403541334,-0.03928308773450606,-0.026019681624111057,-0.015831704131041513,0.030480114065354003,-0.041319602847250336,-0.06609062106894237,0.003151417330954671,0.008640336300250125,0.013924694569437039,0.01207302568185832,0.012439623876591819,0.0011970359562414826,0.03488029545150295,0.006961019669819955,0.007766728094726245,0.008788565866243606,0.0142877383214753,0.021229912312305234,0.0028325471131777904,0.01120007317499464,0.014098175083553457,0.012268305642013129,0.012867087126657338,0.0010706918491529304,0.026383336844009897,0.00653235222954002,0.007734093137639738,0.01073993227170411,0.012509946988811596,0.0141131888492719,0.2782926613215363
2004-04-23,-0.025722787178557915,0.03905129644060945,0.03754326083076964,-0.05747015974762926,0.059656926748720585,-0.009428956916633924,-0.22420530315568188,-0.07033495376640031,0.044257157963725535,0.06824849715263892,0.07457599848280172,-0.1087560892326751,-0.0028365831378595052,0.02376763376993629,0.12355908475227806,-0.048043635548830954,0.019056363886414074,0.00015643523275432614,-0.07376672450936472,-0.011257990101906978,0.011869377069847364,0.025008563635338654,0.0006566545974435734,-0.0531275428958472,0.0033256122409708374,0.008651556956037074,0.013355898962303405,0.01225228316224167,0.012667108306497423,0.001267529170091805,0.03498446872508469,0.007267754927574364,0.008206476190604552,0.008715077674081813,0.014987280282690448,0.021701513995275673,0.0028631136442619173,0.01104185084820595,0.013879512172620494,0.01220839149268433,0.012827858886744372,0.0010380157213030305,0.02649054712706923,0.006489318359933833,0.007750706196230621,0.010708265412176683,0.012686166732877983,0.014242097260631678,0.27230961484356875
2004-04-26,-0.027117670863120225,0.03673323637470427,0.002270916096050457,-0.0516949880819948,0.034499141481625584,-0.011377095526023395,-0.1955084807632146,-0.07217167047657491,0.028479505184964116,0.05195995942910092,0.05048309598778278,-0.13056618959742894,-0.002468434040641787,0.04697373186328557,0.11082743778880944,-0.004866206048126154,0.02637599502333554,-0.0021542438202809544,0.008873834164225602,-0.014859010055270572,0.007468047714452752,0.04232984973806975,0.005166642918751352,-0.0646662676780203,0.0033245244671750145,0.008556231139411298,0.011860032397327053,0.012361405769403132,0.011789368039624775,0.0013131168315129867,0.035776713176402575,0.007283676194753067,0.007502562734350117,0.007698342680669571,0.013503569812238067,0.021298608764334478,0.002858513519998686,0.0108718973055163,0.013911643696460318,0.01117097486786042,0.012768170935039303,0.0010712855791924082,0.025500995146224822,0.006523662025549413,0.0077253785442671944,0.010580627047628237,0.01271893156152661,0.014277628983906712,0.2764123022527141
2004-04-27,-0.023966375248283933,0.024326622730701297,-0.008922515193155012,-0.06237604749323822,0.034085634599696935,-0.010291566703052313,-0.20903203327428166,-0.05992441576451102,0.02505317908867044,0.05090364547987658,0.04681741503236436,-0.11461481202211321,-0.004718353863392588,0.03410475913982014,0.10989544357760583,-0.011873165903528271,0.027199694392945784,-0.002516810272846448,0.007285442808446563,-0.020134027193724924,0.005650659667817082,0.05645758291957159,-0.0036232507003585157,-0.0662825066651751,0.003294696911461208,0.00925709049878685,0.011617581531722977,0.011875709755195321,0.011788231679651415,0.001318360007411442,0.03540676436112242,0.007180758293874603,0.007599763605848431,0.007686046301719593,0.013668415343333424,0.02143392235800804,0.002846639730131744,0.011040672100863114,0.013914261153794403,0.011107850014057377,0.012769554140634552,0.0010693219517137237,0.02549858432298717,0.006460371832348439,0.007739900935820533,0.010486461714178259,0.012796314788641662,0.01426382865491429,0.2748705549865257
2004-04-28,-0.019672033044287662,0.006177618968181475,-0.024704892699475844,-0.043964841452354575,0.0123660653470824,-0.00834931282090745,-0.18704298445836942,-0.04944124751995849,0.014320576188804002,0.0418490366781652,0.027081891933151025,-0.11238608735261779,-0.002523280224755897,0.02855189224909538,0.09528903379123932,0.0033946440506126274,0.02206172073976942,-0.0016491165923971929,0.05031837542074735,-0.014232012100653169,0.004271467355537184,0.05237201031303662,-0.0008297325877867356,-0.07057267723941218,0.003390174442140696,0.00894248123298837,0.011593498508754185,0.011877226625064118,0.011072569260027233,0.0013726349871895913,0.035698406862134595,0.0072795154399535045,0.007087953309354189,0.007577261254106966,0.013101583730769722,0.021508641841928862,0.002865281089802429,0.011066730507839125,0.013964027178533966,0.011084585343250455,0.012772172553397026,0.0010805456211086977,0.02515459443774506,0.006477952649320338,0.0077312010381234055,0.010482039890569792,0.01278863234951734,0.014200465350903056,0.2744678245214689
2004-04-29,-0.02035230048586023,-0.03471794112572568,-0.0456422026921266,-0.08810932204017419,-0.01669644958347727,-0.010298958594064267,-0.26513871136657985,-0.05811741336406617,-0.003509950046121202,0.028846514220295938,0.007172310443332663,-0.12863202760505243,-0.009887354188892639,0.005516195772086285,0.07032979062593647,-0.03097536744469176,0.0067698978659346265,-0.004689676630378337,-0.021358635058364772,-0.028668748852130332,-0.010201565993571582,0.03704898612081686,-0.021396146949988815,-0.07482657640808688,0.003424716962120882,0.010589261199179105,0.013183575879037786,0.013305758288699256,0.011906127676499756,0.001418884544922669,0.036598283782432815,0.007423796453545839,0.00773980966856591,0.008462612430997506,0.013785391914727553,0.021208237678469098,0.002901758530773594,0.011664432823253875,0.01452834453883008,0.011881125350367311,0.013043149381053066,0.0011039958044044024,0.02622658566342988,0.006544619286528947,0.007935034450715753,0.010683111298607119,0.012988845368853238,0.014217240792696751,0.2753470661481016
2004-04-30,-0.028053219214989378,-0.08006577399491066,-0.05410299279891684,-0.0982751665223357,-0.038784900069755324,-0.011146040641847876,-0.2950399094103797,-0.06783921976846097,-0.010399765575585196,0.018206431907077825,-0.003008661122578249,-0.15024494580518588,-0.012852157386212926,-0.018446387471445114,0.0963749997530482,-0.032370674883413164,0.011626710835804799,-0.00420634891498306,-0.0332904871794536,-0.0316100670026177,-0.009421126044550587,0.037127503443642906,-0.01671002057150983,-0.06918847427488728,0.003154528946774805,0.012143381271063038,0.013054120140084181,0.012778337586409595,0.012611767198438761,0.0013923452524907366,0.03568631000613835,0.007206016702000875,0.007915760024554207,0.008771933184577517,0.014166013188476162,0.021010856445487915,0.0029223929164239413,0.012369310976038338,0.01399211861311683,0.011872485033636955,0.012900658683897436,0.0011018383232860147,0.0262388400027834,0.00656685056336843,0.007921991827729489,0.010681920224648088,0.012884846984504348,0.014111085790802329,0.3110140391729699
2004-05-03,-0.028832701545345674,-0.10948267323464611,-0.07876018920957606,-0.09841065928759407,-0.06604332625516807,-0.009450196988379678,-0.2762896776748407,-0.0604855574825518,-0.021608098122119168,0.0021383234910602456,-0.03426379564574511,-0.16472907462716047,-0.01032358762723562,-0.03941314863573242,0.07317212430534503,-0.02410412456018618,-0.014004738171495834,-0.002990380430144657,0.015107754505955362,-0.023610653450875874,-0.017174768456084233,0.023368070364148896,-0.03932371511681665,-0.08148095791078991,0.0031347618654772595,0.012373455367418703,0.012850551002392695,0.012774977825594941,0.01261628303218337,0.0014022955492396512,0.03702288737341033,0.007397454352783588,0.007879294269848017,0.008634947165975473,0.014668027674651616,0.020651212695082317,0.002902263642102478,0.01266186227124928,0.014088190733614147,0.011841430467719953,0.01301645564903557,0.0011007300716962827,0.026865446309563692,0.006578006957814314,0.007952088740871244,0.01067624348629633,0.013155242847146661,0.014079854118191973,0.3114161056899914
2004-05-04,-0.02116823436640991,-0.10944240058515375,-0.08793604008198397,-0.08391794805251673,-0.06560462497123276,-0.005505533090091275,-0.2873504994457551,-0.03448069827297562,-0.02092022161678253,-0.011542658198628986,-0.04983921905059352,-0.13956057449916537,-0.015919905135505785,-0.052155478317375104,0.0605825305422556,-0.03791974856339164,-0.02616205117342285,-0.004128697055899688,-0.0204198466316885,-0.03334191058842639,-0.020527785892206274,0.02136686942131083,-0.05253638872211708,-0.0836626342994381,0.0025571299395319713,0.012376109804657134,0.012555181309810683,0.012613451934353702,0.012645918262959422,0.0012185923238777852,0.03687445943942903,0.005392576605654778,0.007924752049934956,0.007315901448857587,0.013514373525695575,0.021313511340646695,0.0028520254922720844,0.012365380584369956,0.014024523308966625,0.01169368650992571,0.01270314541565877,0.001081858992442408,0.026694391574231754,0.006410360028164719,0.007871688338979778,0.010650280421038374,0.012857157229473287,0.014032673501070974,0.3080739735101958
2004-05-05,-0.013245990329094126,-0.0968610514910444,-0.07575166747752471,-0.05784254368584507,-0.06291501847571057,-0.004778779001792688,-0.2791948644370097,-0.03347242819040008,-0.026748682970597848,-0.015827055413381586,-0.057145495797415014,-0.09338076545739638,-0.014807435013240444,-0.04699849708465187,0.08784727878236132,-0.0344788520228857,-0.022543488648049337,-0.0047346360150792854,-0.04083348828432909,-0.043152573571808905,-0.016102889824813005,0.00529668601569655,-0.042353926992742874,-0.0767330951428693,0.0023342105808585962,0.013326413287181907,0.01324102774104822,0.01281592119969067,0.012729199905996514,0.0012075857690954548,0.037032162803255754,0.005336798449942179,0.007691007208076849,0.007300442149574118,0.013193396365512922,0.020078753276371552,0.0028618794758401107,0.012490736698007904,0.014054973268573719,0.011744707147890512,0.012723372236277343,0.001080585872421841,0.026509597575607842,0.006443753072823806,0.007871081188696127,0.01050900357385944,0.012864112375128184,0.014071322971981538,0.2853789464401257
2004-05-06,-0.01737661541019353,-0.0999640288399255,-0.057649668841288526,-0.06115829556238783,-0.04632479756407726,-0.006360690769197874,-0.2808002337692541,-0.041709531207040684,-0.02288559508229948,-0.005002992633613146,-0.04290307325703968,-0.062331467196135026,-0.01396139974649968,-0.04367062918461806,0.09301394347458147,-0.02838572071457246,-0.030138453941777055,-0.003769642695550024,-0.02350960073906394,-0.040335928980420266,-0.019361475873922895,0.011114632890209086,-0.04420827959179108,-0.09427554174868502,0.0021862166506258452,0.01321657239359419,0.013797034317856985,0.012682561057661532,0.012650247267109676,0.0011581422913051664,0.03697301999010365,0.005068224089845709,0.0077194491426804245,0.007713122403872616,0.013183001294569953,0.01814377755287736,0.0028544766614104723,0.012497714078588273,0.014114132779159705,0.011767434610074345,0.012635520527485303,0.0010687356407816449,0.026542500688969208,0.006417861694436828,0.007845122456527241,0.010577125584524052,0.01284923529151402,0.014088236710175896,0.28540149540792475
