Date,AGG,EEM,EWJ,GC=F,IWM,SHY,SI=F,TLT,^GSPC,^IBEX,^NDX,^RMZ
2004-01-23,-0.0024193332938320378,-0.001673222247208228,-0.016112998243688947,-0.005121966106135689,0.005419466967957476,-0.001447996946876473,0.002049828355164429,-0.011985904050867968,-0.0020891766181247995,0.0016293939436859972,0.0005161439144192315,0.008728802795626267
2004-01-26,-0.003879348586015241,0.006647085724345025,0.016376878864062583,-0.0031870257720539863,0.009939393793567675,-0.0007260283254645339,-0.007553085556591288,-0.006065971251165703,0.012106299065248738,-0.01024094924691965,0.014661655693803288,0.011740032086593244
2004-01-27,0.0014611627857901155,-0.005052815209417805,-0.014098975325604779,0.008362011425102622,-0.012510177542977563,0.0012096187809498282,0.03852862285470526,0.006218946938101766,-0.009797680688353294,0.0036980135929023383,-0.02216060975599221,0.008452829989000765
2004-01-28,-0.0020432581629094004,-0.014139890091684038,-0.019406971957069086,0.01097560975609757,-0.015625005385347945,-0.002538613739466733,0.011450352226130667,-0.008811351123325983,-0.01360960420859536,0.006860088692816735,-0.01820661422910652,0.0008431725325144246
2004-01-29,-0.0023373355426786757,-0.01574795764350445,0.006249973659034014,-0.0386007237635706,-0.009438537942217051,0.0002427655038146348,-0.0602264404296875,-0.0020783018202767956,0.00498901618128289,-0.012727306635576086,0.003238251170866624,0.0021969954063831842
2004-01-30,0.001953271809363555,-0.001367578798015967,0.0,0.009284848700203963,0.0012997067353315295,0.00048436127390316663,0.0032123323908919144,0.006941520887436825,-0.0026275938905750973,-0.010382971909007277,-0.0022187037591602232,0.006906103887624804
2004-02-02,0.0002730933379357925,0.0002380866383002722,0.0062110144968812175,-0.008702137975566182,0.002595509865011447,0.0003517927200005211,-0.03298108507711117,-0.0021004479471098403,0.003651220341591488,0.0036191800223872583,-0.00350951749980033,0.013406452961368887
2004-02-03,0.002735899158752053,-0.005597370458754414,-0.005144116286484923,0.0012540757077790232,-0.0056088116412307265,0.0009704354901081125,0.01341057147986402,0.0050868429285824135,0.000678275923247762,0.00021356881652323523,0.0026951889032058585,-0.0023906725027114106
2004-02-04,9.7128248934375e-05,-0.00898211616547806,-0.028955418490823948,0.00450898731945748,-0.02472895416913712,-0.0006062666594707222,0.0039209554941326275,-0.0019551152657121262,-0.008371266181679271,-0.008982021786974048,-0.01959981949451095,-0.01975358639981606
2004-02-05,-0.0028252882709021154,-0.00030202418609681647,0.009584446113549916,-0.0072319049787640255,0.009341825324213238,-0.0007271768587696625,-0.004068363782754991,-0.003919070819842441,0.0018374695994518575,0.007643792994981524,0.0016546064703166774,0.007003603273180614
2004-02-06,0.004103322690385491,0.022786546283604103,0.011603437655156146,0.013815624003205462,0.025297375634230734,0.0015772337778401369,0.025326832141630007,0.010991924919535823,0.012555528911700975,0.009535593963073463,0.023153055703083014,0.017649386204503514
2004-02-09,0.0006807680554530293,0.014419230377090031,-0.0114703422539294,0.007928596732063475,0.0019776034740146553,0.0003631400719925626,0.023904397304817637,0.0029771879062696627,-0.0025814266745999292,0.013744770452385202,-0.0053636994256558435,-0.00017727850344673168
2004-02-10,-0.0021382935161241567,-0.0008739435541996743,0.0084388572826819,-0.0009832691949045458,0.012011666084716266,-0.0013319863295109258,-0.006225674811762505,-0.005591771969547299,0.005027136254455833,0.004511228193144534,0.006291462709199225,0.006545216247769492
2004-02-11,0.0038980998562048175,0.015509120973274282,0.006276267352243847,0.009350438896696511,0.0061043375956875146,0.0015759977600628972,0.02662483842801011,0.007458356762268803,0.010667432203527172,0.003095954513476773,0.009258219602069184,0.0051252679257294265
2004-02-12,9.646187258627315e-05,-0.0005164294193107377,-0.009355787410041616,0.008532422954277141,-0.006825638113257315,0.00036278057356531335,0.009458470828658694,-0.0042143430336683,-0.004880134368439815,0.005501836804812532,-0.008479895015891081,-0.010405329031682009
2004-02-13,0.004465335865088793,0.0006892072397717275,0.007345729006324797,-0.008218574604152984,-0.010266493430500234,0.001452204090781617,-0.005742799791451314,0.004232178887279225,-0.0054681643574940875,-0.0051806221391058616,-0.011236625615284934,-0.007874038963903152
2004-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003280699148835664,0.0,0.0
2004-02-17,-0.002415607760357319,0.02009204890525651,0.01666659642409085,0.013892304110687315,0.017573689055254027,-0.0008455124901065592,0.030095752293424427,-0.0006836664730553998,0.009757229443723148,0.003938543152142593,0.014887452102159804,0.0021585289432084487
2004-02-18,-0.000775265585829521,-0.01361861383677454,-0.010245859165330162,-0.00889426011305594,-0.007328944664456549,0.00012046049447778095,-0.01180462214718292,0.0013675500399399354,-0.004468529536945431,0.0029180198188387685,0.0006106878393390414,-0.0028664689459768633
2004-02-19,0.0010662766901894383,-0.008729140407845337,-0.00414097882516995,-0.006063546141202747,-0.01765285322351917,0.00048332095571512745,-0.006271437468577834,0.001024306635960981,-0.004132492852418457,0.0069539623921055504,-0.015051470691836766,-0.0006009340747960001
2004-02-20,-0.003098449680301263,-0.011222778858993365,-0.01143443069960004,-0.03001461239472436,-0.0017279512799707186,-0.0010862834163432034,-0.018782869430382765,-0.006935637729761801,-0.002571855954782487,-0.01232524252804057,-0.0018184759923186578,-0.0003738506127073382
2004-02-23,0.002719728683099998,-0.008730850180611704,0.006308697097450411,0.0037735849056603765,-0.015058005769101213,0.0009665265555023339,-0.006585026013912421,0.006183422377117331,-0.002727006281855626,0.0008983464876644032,-0.012381064630058392,-0.00027635005186643635
2004-02-24,-0.0008717555233908048,-0.0052849139467628925,-0.011493823617345189,0.013784461152882121,-8.78478539710903e-05,0.00012082137865143672,0.02034838441734088,0.0018202550167953913,-0.0016652419655953654,-0.010381761339113837,-0.0011613671541417236,0.001967739396465218
2004-02-25,0.0023258148294036385,0.010920821542554693,-0.003171270113318636,-0.02150806478870515,0.014059312013774417,0.0007258881533098727,-0.0131439633993079,0.0015901871937580303,0.004020822114521705,0.0017157721058254083,0.0055879905626681214,0.008715543528286407
2004-02-26,-0.0016433689897581427,0.004963636775541236,0.004241549883708728,0.0,0.006066216870656671,-0.00036236680159063006,0.02694429217824279,-0.003175503716532968,0.0010842202617262764,-0.0016394141861688638,0.004700000215874356,-0.002107765825184016
2004-02-27,0.0027130264169257234,0.014177390881522589,0.025343306091960782,0.0015159325973235216,0.005168137126194461,0.0007245774868609445,-0.0017889212277547584,0.008645952102054544,2.6121900996267655e-05,0.010931079585399184,-0.004569672254769119,0.0014833648694756452
2004-03-01,0.00044541066112313565,0.022803085332155026,0.030895931740968052,0.00731582729852831,0.015852356820087232,-0.0003262423121700442,0.034647531463347425,-0.0003856586178350163,0.009633718676394176,0.00618227409526062,0.012996630318762747,0.011688578411093165
2004-03-02,-0.0034856272108325648,-0.007954127145431866,-0.010989204202234815,-0.01452538935707648,-0.00792925186553417,-0.0009678121855438704,-0.03146650346281654,-0.006343153820880132,-0.005943056732701124,0.006457479592277382,-0.010923215085648086,0.007145342307975477
2004-03-03,-0.001068728421913967,-0.006211481974410793,-0.0030299172570962263,-0.0027954411779304023,0.0010203741736296568,-0.0007260384777344475,0.004918031621907293,-0.0018243334701225633,0.001679622097244815,-0.008810113335843472,-0.004839742214062914,0.005261771162380802
2004-03-04,0.002431167300609438,0.00681854259595438,-0.002026470856696827,0.001274210009625687,0.01265592981976349,0.0008485340211816794,0.0023728005240895023,0.004455343449977445,0.0033361126317947853,0.006944116023347213,0.01041547237021434,0.0040238879432159536
2004-03-05,0.007374158121538743,0.0036678910904006656,0.0030454336807781424,0.0213794706718613,0.002264859422887344,0.0021781293438278837,0.032845114341447657,0.019329444667170348,0.0017231292204220594,0.0009833683551923045,-0.005650210077195461,0.005620210666647196
2004-03-08,0.0033702438741398666,-0.009558873674144763,-0.003036187174097038,-0.0017442853494783472,-0.014143298701666862,0.0015682536678356396,-0.0010027173092641561,0.00591409492839734,-0.00835021895649013,0.0028277413277197905,-0.021636260482745362,-0.0011986588703322143
2004-03-09,0.0014406013595522627,-0.006528146816928926,-0.0010155324990595016,0.008986535318687316,-0.008489141966354197,0.0006026635474549735,0.027530816302278938,0.006653040690742573,-0.005770567816382077,-0.009916733601195937,-0.0025327692533789747,-0.00024943760002593685
2004-03-10,-0.0011499259222648162,-0.022857162313386303,-0.010162427656101203,-0.01039092548290177,-0.02097586736273238,-0.0006023005628610356,0.0006977553053457708,-0.0006610626328965585,-0.014632855257233457,0.0007482111989622897,-0.013892443745003535,-0.011848672926365711
2004-03-11,0.002206555931189458,-0.02163735476556794,-0.020533871947276627,0.0017500305175781605,-0.010057026843986794,0.0008443690616384281,0.00139453756470731,0.00143355260494471,-0.01522389658112111,-0.021765628766447498,-0.010793685240299777,-0.011927672637709219
2004-03-12,-0.0030645381702552044,0.008368061090249235,0.022012671306248066,-0.013476476789505143,0.02694375269469962,-0.0007226278376959439,-0.018103343577263953,-0.00616455655964443,0.012459492064514466,-0.009836779165361076,0.020824471729430583,0.011496841718706907
2004-03-15,0.0001924217944690998,-0.018672478603176113,-0.002051274035590356,0.010371885226727828,-0.02580628741831814,-0.00048189156945765976,0.010920389024995591,0.0016622775296843972,-0.014349801284550545,-0.04151829448727806,-0.022027405867749428,-0.007830047359911108
2004-03-16,0.00240057295442897,0.012383329910093499,0.018499344383179572,0.007511267015135603,0.00044150122306918504,0.0007232902523692797,0.0037879388425554605,0.008293516448197424,0.005622469187051893,0.014495227946730083,0.005143299875694618,0.0024820963541667407
2004-03-17,-0.00047889129498379646,0.013722662475878167,0.03733598528588211,0.011182902754112822,0.0185342378928659,0.0,0.012997894119228581,-0.0016459549662728445,0.011749391736585624,0.01759125767724501,0.015507451080823742,0.01580805321913803
2004-03-18,-0.000958167942299637,0.00588615430800532,0.008755126261882573,0.01032197657908962,-0.006065598031312902,-0.0003620792445827581,0.028283653367287442,-0.005273136270054102,-0.0012725728239710854,-0.016066773098620257,-0.007782261058016715,0.004921663827349043
2004-03-19,-0.0010554446308946863,-0.01316528270895434,-0.017358083522231005,0.0034054825485259066,-0.008718312298255815,0.00036221039344841444,0.013149074022298368,-0.0013240375423873019,-0.011173210485700302,0.007506042489702436,-0.013535385296768565,0.0012749465087105172
2004-03-22,0.0025924696130372737,-0.016009700317259234,-0.015701544458470718,0.011878773082386385,-0.019261242035347514,0.0006027235369869821,0.008872985195693683,0.006081171605626379,-0.012957527170427863,-0.0192027568015406,-0.012290996543909971,-0.004099465346467102
2004-03-23,9.643060498665257e-05,0.010062962634053152,0.016949525162792023,0.005749865672205923,0.0017038108346376646,0.00024126393106316257,0.010501433891517031,0.0017587640215115385,-0.0013237841974333975,0.005240824292494395,-0.008216344019850275,0.005504060857958182
2004-03-24,0.0005746327740872026,0.0007758840512301912,0.021568471507593445,-0.006193367464364274,-0.0013427009121615985,0.00024023285283281126,-0.007534435968165276,-0.0005481752831578701,-0.0023949862737147054,-0.001982405187554437,0.008627445878991002,-0.008776879631608447
2004-03-25,-0.0005743027608986484,0.009776200515750011,0.028790671430284576,-0.0011984659285002586,0.023038878461799417,-0.00011977493983117427,-0.006282704148564466,-0.003842605063465787,0.016365339604649698,0.020882517190693006,0.031841141987193344,0.012468370988963917
2004-03-26,-0.0034479436282235376,-0.001829937877478427,0.010261437078001867,0.012958948256045266,0.002536912986870421,-0.0009637340016334095,0.015147493546179946,-0.01058075096308142,-0.0010186558409170932,0.004801075221718909,-0.007342916422851675,-0.010661512674845719
2004-03-29,-0.0018261752274237875,0.012834223510095333,0.007386982216835536,-0.011845534062308927,0.019177105464449618,-0.0007227674816950858,-0.01193720128072262,-0.006681601098590617,0.01300463092917803,0.008588216217563671,0.019019523711984787,0.006887557717636383
2004-03-30,-0.00394790736381212,0.01226249315814365,-0.009166049459137016,0.011028544800294249,0.00816188041549415,-0.00012047877471621504,0.019829287908962323,-0.0006737279787870643,0.0040357688090642,-0.0021069329178272644,0.0020383560308221416,0.009601368581048542
2004-03-31,0.004833243780743235,0.01240313346017552,0.005550580743078015,0.013279524362897588,0.002216309287011109,0.0007241431037081636,0.02189030141684367,0.004825372988195298,-0.0007010107031942825,0.001736577849070109,-0.004732721550121055,0.007497433933516984
2004-04-01,0.0004827638184314864,0.008148113889351327,0.011038767076505973,0.0011701381097213304,0.010968802502325348,-0.0012070520273994578,0.025579646167114944,-0.0032733195540097793,0.005292159734452184,0.009952468331505093,0.010296046448176721,0.00919524845925257
2004-04-02,-0.009157461996820437,0.010003943952469063,0.00818969476447462,-0.014492711235077338,0.012701361348368412,-0.0035057467462032976,0.0008600527749005327,-0.024744191427590878,0.008514634970242296,0.021215374709924628,0.025515805502630995,-0.009700790312139773
2004-04-05,-0.006129005859597414,0.006994862515703915,0.0036100333817170593,-0.014705911094102242,0.0029065595038659797,-0.0009695529754856214,-0.004664879356568341,-0.007841745159688385,0.007671930746608657,0.001958984261523522,0.012125039050539854,-0.03942754838864693
2004-04-06,0.0028383668317160105,0.005556901694715233,-0.004496476661334126,0.008425613989951453,-0.012173520120644765,0.001214918757423522,0.012703582065747065,0.005461975638481942,-0.0020945376829524243,-0.0004948877121113693,-0.009805312430224311,-0.04204652861930758
2004-04-07,-0.002439522581852094,-0.0035922450942779127,-0.009032963420908424,0.009310083440698502,0.007544859579384777,0.00024147315392863966,-0.0031664866017534488,-0.0023111036893622705,-0.006645419328032753,0.0015697087713844038,-0.007779961876217101,0.016946574326371033
2004-04-08,0.000586638614661128,0.0008319174286701703,-0.004558204035768343,-0.006859020766822765,-0.008903417556598847,0.0,-0.012217516963109687,-0.0028970207222209776,-0.001060983031335394,0.011489114615182316,0.0023955092726521965,-0.019142641580638387
2004-04-12,-0.00029348415769370195,0.0077031484442691145,0.021062405253541305,0.0004763329600823152,0.002602984652000151,-0.0009697109573985063,-0.007421202143921168,-0.0036030481209394782,0.005160977741120565,0.0,0.007014455558570498,-0.05093510975015203
2004-04-13,-0.001760448568854045,-0.011658668803410821,-0.018834095687809138,-0.031183065730038817,-0.023279402890026835,-0.0013346642684476384,-0.07227407781174688,-0.010845860819779007,-0.013761797448120672,0.006460024864245906,-0.015408507082897982,-0.0073916570065885034
2004-04-14,-0.002940130394783025,-0.014745301200167926,-0.018281647320085193,-0.017690447683123445,-0.003086165111797823,-0.0017015766557377798,-0.059771680510528946,-0.0008260544751729215,-0.0011243603261952284,-0.01093043862613352,0.0018874784691615965,-0.010746663659552458
2004-04-15,-0.0014743249015198856,-0.008301778603234666,-0.013966331898553008,-0.005252565407843246,-0.007739954348456646,0.000609187623826779,0.010428564889090497,-0.005900707942905203,0.0005938128552476218,-0.0049808013830908715,-0.010984971221249862,0.022315394774232056
2004-04-16,0.00275600098629325,0.007403305393642867,0.01321990175557275,0.008297680894339132,0.007626987901106164,0.0013384015259250148,0.009472630099757628,0.003799325609729731,0.005111459290916498,0.009325673652421873,-0.007119046850344146,0.0106088137447371
2004-04-19,-0.001275982632091277,0.001696262563660289,-0.017707324406131764,-0.0009974910136767434,0.007396965920473786,-0.0012153059957382695,0.00910364964088628,-0.002129060656552606,0.001066411324702976,-0.005662924875084463,0.016852249656717833,0.005490413616217271
2004-04-20,-0.0032433041547542674,-0.00874753841212883,0.005692321127703126,-0.007239125941837843,-0.022114122953021176,-0.0023108538153862046,-0.03677999573791624,-0.009124388984778964,-0.015556974441883087,0.004172442536269028,-0.02482555347854165,-0.03628278424365017
2004-04-21,-0.002365810550859937,-0.007400970799793738,0.007547714507897485,-0.017349821982078684,0.016327994608964502,0.00012349166139768997,-0.11167148256160497,0.004903218255239983,0.005312293767880227,-0.011116233817417442,0.009819740491212148,0.002761720155260994
2004-04-22,0.003656003568781152,-0.00028676929554471986,0.011235844384884341,0.006397134283751216,0.013745907097152843,0.001460645896828927,-0.023033284548727995,0.005950340398878096,0.014091476992293517,0.0013885382628013865,0.023769643215587388,0.01380625070560959
2004-04-23,-0.0019691864454609576,0.00745814044984483,-0.00648167330443461,0.004576705737134201,-0.002118906805295584,-0.0020679135492206457,0.022414118243902825,-0.005679321773640389,0.0005876868258882784,0.004593979467155007,0.0077482394921744024,-0.00934172937578992
2004-04-26,-0.0002966480133872462,-0.0142365515214814,-0.0009319942112036017,0.0022778888448018453,0.002123406104941772,0.00012179482133767294,0.0016239410351128747,0.001666503748982473,-0.004444981937210768,0.003744761272494568,-0.01100859737827009,0.005289864900470009
2004-04-27,0.0024681669765724834,-0.005314780252424489,-0.008395395289485297,0.006565671978574716,-0.002542463788164917,0.0012194864004497763,0.010051847535189617,0.003801567145961915,0.00227202802931159,-0.00046639258414771234,-0.0007159993872285497,0.009116282387131802
2004-04-28,-0.004628174805384688,-0.028633066935763507,-0.03010335945178777,-0.033115935787525363,-0.02090063451506552,-0.0020701245478730312,-0.058266438999248105,-0.00934989382289475,-0.013794757425861004,-0.015109455375696523,-0.01787122545899622,-0.006644571671386101
2004-04-29,-0.002867674948385912,-0.03294469940900946,-0.002910209363712224,0.0031136798807360755,-0.019872141199266946,-0.0001229389440754458,-0.008010896626956199,-0.004896433416199497,-0.0075908262326582765,-0.008903504464148004,-0.014913693116031967,-0.014115484266616463
2004-04-30,-0.00029671851192480947,-0.021268785350384123,-0.013618429334153248,0.0010346453444629589,-0.016289623683087395,0.0004887916260687408,0.04432987790265397,0.004080342731899389,-0.005916172812081788,-0.006115640084512486,-0.02095908807499014,-0.005288880362722015
2004-05-03,-0.0014929948178846741,0.01004421660196142,-0.0009861561079332892,0.0,0.013140062632303717,0.0004389171520851054,-0.010200768996013854,0.001260667781985303,0.009202511475578934,0.007534393020235397,0.009940382097782585,0.015467709815855324
2004-05-04,0.0017932381777183704,0.019576211609813265,0.01579440598617632,0.01136949327256942,0.00559616599938817,-0.00024279888718703457,0.0034907556521770466,-0.006833475077112849,0.0018434693927933399,-0.002325412953229078,0.00481876230371836,0.006752260653122066
2004-05-05,-0.0012922582493833934,0.0024539243458341353,0.013605521974902057,0.005109862113408692,0.004416700790988548,-0.0003669930099816643,0.011098212733502644,-0.0027751273781586594,0.0017685502053459423,0.01032917506765707,0.004437110110151021,-0.010997230358046228
2004-05-06,-0.003087795226324519,-0.020744422261690265,-0.03163941205237297,-0.01372647173427588,-0.014599501151467908,-0.0002445643154928012,-0.046690747046953196,-0.0026635447479569363,-0.006722993469222671,-0.014145515773497208,-0.008974998925362243,-0.0005666152825964943
2004-05-07,-0.008491047048654998,-0.02249556383665119,-0.029702920057840032,-0.023969040703527678,-0.028471670254551218,-0.004156008026597768,-0.039525614613129645,-0.013106956061039954,-0.013725472577435949,-0.011367962911923324,-0.0066473822703991825,-0.03481269198175729
2004-05-10,-0.0015122565695326884,-0.048264878620858376,-0.06326505363529322,-0.0010563094828838215,-0.0177313215176913,0.0004912900892113381,0.02988008770254158,-0.002336457098825573,-0.010539689241213068,-0.02639835968475257,-0.006464251771863827,-0.011343599145104521
2004-05-11,0.00252247325163113,0.02968841619831286,0.020697042848299763,-0.0037007505727189027,0.02179223431166366,0.00012297399114213903,-0.042043103063347353,0.004561401522047426,0.007662407178693709,0.012015200706215756,0.017743926344357064,0.008503243717952413
2004-05-12,-0.0014087756851848265,0.0003265782340142742,0.013873684905952643,0.0013266118548607153,0.007597456006192216,0.00024492955240207337,0.007617028327275399,-0.006625413550973125,0.0016706177430034774,-0.010115068785431114,-0.004965263502111017,0.0007179945502078233
2004-05-13,-0.00020120783176280632,-0.0026084918021604953,-0.020000173196088156,-0.00688925846731403,-0.013717784432622282,-0.0004899508560167742,0.009179200734789283,-0.0038292127085969296,-0.0007656093870251901,0.0047771030354921695,0.0015973720064050845,0.0008094380317305028
2004-05-14,0.00020124832450196806,-0.026348702450265993,-0.013962814405061308,0.005869829985817532,-0.003868199639658343,0.0015945505273771143,0.020331785802396585,0.008182631223883519,-0.0006749026612674625,-0.011021533892670798,-0.012165769746591448,0.011745589892417918
2004-05-17,0.005039967646703891,-0.040021655868370476,-0.026144120202689414,0.006631299734747964,-0.009523829252409577,0.0013470599517808601,-0.009264109682711186,0.008855171560570252,-0.010586817653437941,-0.013856626671629124,-0.014251492316899594,0.007121914296400744
2004-05-18,0.0005006884849456661,0.02972903156968343,0.027964435560667855,-0.009749702785326053,0.011295956845231547,-0.0009779972786713165,0.0008820814058922988,-0.003900760077295784,0.0068167279908324385,0.006908334916514658,0.012732767576059123,0.019410376680726538
2004-05-19,-0.0017031723632162654,0.027647547445760923,0.023938744825407143,0.018893045061584957,-0.007108206384178306,-0.0004890193316247071,0.04353961282973562,-0.0033050513304916374,-0.002574404299240607,0.02266699594243682,-0.000808607631292424,-0.022863180796919846
2004-05-20,0.0027110376769008404,-0.006147707428014404,0.006376171091236893,-0.011752415961689855,0.002045374479910711,0.0004892585885327705,-0.024831133599782174,0.007736530241283512,0.00046835403438727496,-0.010480998300037903,0.000379584707054903,0.020663613913999734
2004-05-21,-0.0016023954137336371,0.01642824545035171,0.016895893428959363,0.01691330338191066,0.009371055651785865,0.0,0.015589841724417575,-0.0040207650667217765,0.004012263629480151,-0.001368802862780516,0.008089549398029083,-0.00028395495317834474
2004-05-24,0.0008025601684686912,0.015573968922591108,-0.0010386622830865777,0.002079049729537097,0.012960683153929509,0.00024458012969308385,0.02166124114947765,0.00318096151431857,0.001691700031835941,0.009914811990420658,0.0041187687401462725,0.010595871387550693
2004-05-25,-0.0003005848360343455,0.02203620661133132,0.018711014047630314,0.007002027092106289,0.020871464957593622,0.0,0.014691202155081129,0.0029261874022781242,0.01610357226793835,-0.005378041944329892,0.02386896518263204,0.02042501648077777
2004-05-26,0.0025064175676974276,-0.00390870734179849,-0.00714293184984649,0.0,0.006844185280262982,0.0018364737393554709,-0.004935868619518002,0.005350570990449333,0.0016979403398029724,0.010788775354658942,0.004248075966704734,0.014491476318952978
2004-05-27,0.004799615389547762,0.01582230638393156,0.018499344383179572,0.016997183391709525,0.00026467463046020434,0.00048821450329672444,0.0234788693250918,0.007862228222715428,0.005686483778335472,0.004958220897812282,0.006355444617061723,0.004987704437223073
2004-05-28,-0.003482443777704347,-0.0021801139061253805,0.008072827534398641,-0.002279042568737788,0.0017647796362316726,-0.000366245761659445,-0.013731831560780394,-0.0027619413083734834,-0.0005350809523592126,-0.0017324703389087759,0.0021255991570690025,0.010617967676373796
2004-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009683227242973658,0.0,0.0
2004-06-01,-0.0011328771939775883,-0.00693123474002677,-0.006006049790043377,0.0015228581307502598,0.009515802997935419,-0.0014188346431891485,-0.009008980862701077,-0.009156233307851758,0.00046391247815646963,-0.01393332735810382,0.0015823467185911433,-0.010923996304124883
2004-06-02,0.00040184140292942594,0.0,0.0070495555710536895,-0.009883410633960477,-0.0033164677787327346,-0.0006129794490647988,-0.03586776872531583,-0.0025603924302328718,0.0033803418012448017,0.007683139715558118,-0.0029417436668141006,0.014996461416451723
2004-06-03,-0.0004016799912782698,-0.022195754169925475,-0.02900018415919392,-0.0066547377073996605,-0.01926422548694917,0.0002453844405552186,-0.018001031335059037,0.0020781636393887304,-0.0074222665609654515,-0.0008598504834412823,-0.012983028606348257,-0.006771833203481403
2004-06-04,-0.002106519035299792,0.014726089507200335,0.01235848381134863,0.007214603836470657,0.012500117062726579,-0.0015938680068240396,0.013093541745352155,-0.005855247821795917,0.005247873329532693,0.013768829471531241,0.006801833913892441,0.0017253844386579953
2004-06-07,0.0010055386848255576,0.03453691262440439,0.04069145942258645,0.007418761682693509,0.018077188125064092,0.0003679741695679084,0.01568155790580472,0.0002456157213093224,0.015964404405623522,0.012271075455368319,0.025023305979149812,0.007592292736859019
2004-06-08,-0.002410501866213499,-0.013904775005811443,-0.003910119780747512,-0.007110177449880406,-0.0009523546587448806,0.00012291853019053,-0.022056347686288058,0.001840000624115934,0.0015432995719157905,-0.0006535713543781574,0.0030306209924768623,-0.0019584289941092514
2004-06-09,0.0003021556912921053,-0.02261162342266887,-0.021589516095090633,-0.01662404092071612,-0.018120728219448323,-0.0015948534843825968,-0.023594753269031488,-0.004285766109418887,-0.00949946343485697,-0.003516915545522248,-0.017694185860351097,-0.004939022193171105
2004-06-10,-0.0010053500241344882,0.001143928372731029,0.0260779962489186,0.003641076453795522,0.003973429304447995,-0.00012317037436093692,0.02078893168392404,0.001968893692329887,0.004543338237380734,0.0027863114949921997,0.008009540341102461,-0.003576407015559613
2004-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004371664307073364,0.0,0.0
