Date,AGG,BIL,EEM,EWJ,GLD,HYG,IWM,SHY,SLV,TLT,VNQ,^GSPC,^IBEX,^IRX,^NDX,^STOXX50E
2010-01-05,0.00455013311885244,-0.0002184671730612875,0.007258374621039287,0.006006015616024651,-0.0009108023746454696,0.004743822394976505,-0.0034392943493759542,0.0012047208324077463,0.01625076576230522,0.006457954217732986,-0.0011221881394689603,0.0031156756258232665,0.004882697149028781,0.09090907243657687,0.0009169993023998568,-0.0018026182378658717
2010-01-06,-0.000578420467185814,0.0,0.0020922197562569522,0.003980233074132311,0.01649959196299955,0.0025855704828676718,-0.0009407125685700901,0.00011960398912580494,0.019988599479994207,-0.013386549934399805,-0.0017979192652187725,0.0005455206301101523,0.0014830411673951716,-0.24999995343387027,-0.005300704543413914,-0.0008963720193503333
2010-01-07,-0.001155784894937062,0.0,-0.005799165556694574,-0.008919798866174666,-0.006187807624317698,0.004037007575283358,0.007378285979782406,-0.00024067137328209753,0.0016796628371607003,0.0016819935652434559,0.010805820536459398,0.00400120187417663,-0.004598098072144952,0.0,-0.0009050548878389852,-0.0007707928093191319
2010-01-08,0.0005783883833077041,0.0,0.007932771488438073,0.011999890536916524,0.0049630306196752905,0.0015630438990292816,0.005454102783794212,0.0009630320367433054,0.014533272093473437,-0.0004482441768951517,-0.00734958334022362,0.0028817272914287706,-0.00027122528490697295,-0.11111116630059481,0.00845624033682646,0.003494785909962328
2010-01-11,-0.0007721199769469278,0.0,-0.0020832534714523288,0.008892979338567697,0.01328899785435711,-0.0008913601800103477,-0.004029407996139711,0.0004800779134570554,0.003305755768783891,-0.005486922655655868,0.005833881427721455,0.0017467554316374923,-0.00727617301432959,-0.3749999767169351,-0.0033551776669096256,-0.002521698287063723
2010-01-12,0.006372147367700753,0.0,-0.01600557490907406,0.006856099439837671,-0.020912721685971136,-0.00513512927178339,-0.010893368720469865,0.0008401344215074324,-0.016474423511440572,0.01711726420701276,-0.016730071145303338,-0.009381166148364262,-0.008977558328329027,0.5999999403953562,-0.012962269540705118,-0.011078883333037304
2010-01-13,-0.004221543527535121,0.0004367234934774533,0.003064305751038443,0.0058368977521303655,0.00950315025847348,0.002244545814124921,0.012900909629681268,-0.0008394291881520521,0.020100536762627685,-0.0116254078622684,0.020190276990114997,0.008325925658531075,-0.0006518257895807844,0.25000004656612984,0.013073421443681621,0.0005106065679618688
2010-01-14,0.002602334364848913,-0.00021811332686716423,-0.0025851373933377664,0.014506854088321308,0.004393023666376061,0.0011197595554395257,0.0037279387133417607,0.0009612999397954347,0.002189327157992249,0.014003312950280122,-0.0008889691854974124,0.0024264254383745687,0.0034703964063889092,-0.09999997764825852,0.00020678036372245856,0.003793987114460773
2010-01-15,0.0019207451018878885,0.0,-0.011545544860458001,-0.0019069461944458688,-0.01044361493969348,-0.004025485091664671,-0.014546337458382297,0.0008392130545271659,-0.01419990368462054,0.006185215239948416,-0.007567768039154266,-0.010823130159869354,-0.012900211535311179,0.22222216703273845,-0.011661683826427849,-0.016543397715406027
2010-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002169710488712173,0.0,0.0,0.005992727552929233
